Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
ADVENTIST HEALTH BAKERSFIELD (050455),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,39915496.0,6483793.0,0.154564,2.0,334609102.0,,42795113.0,60224853.0,,2164854340.0,254.0,62101.0,22668917.0,123276642.0,92964.0,14683.0,11165037.0,2020-12-31,CA,13096.0,22071367.0,43.0,4507224.0,-213636.0,2020-01-01 00:00:00,,,130344865.0,157365069.0,516804694.0,1330.13,211.0,2020
ADVENTIST HEALTH CASTLE (120006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,19752396.0,2535972.0,0.313446,2.0,144331006.0,,21268482.0,19363819.0,,460464695.0,160.0,26493.0,6646124.0,63147738.0,58560.0,6528.0,3966937.0,2020-12-31,HI,5567.0,6644377.0,8.0,1287944.0,224402.0,2020-01-01 00:00:00,,,56373255.0,97971194.0,96593805.0,637.35,152.0,2020
ADVENTIST HEALTH CLEARLAKE (051317),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,3892340.0,0.458585,2.0,141979480.0,,,14638119.0,,309603245.0,25.0,5444.0,9525717.0,45008938.0,9150.0,1303.0,6506229.0,2020-12-31,CA,2758.0,10061190.0,4.0,1453720.0,,2020-01-01 00:00:00,,,,87451173.0,98305064.0,402.44,21.0,2020
ADVENTIST HEALTH GLENDALE (050239),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,106620246.0,12077404.0,0.143674,2.0,401740737.0,,112429023.0,60559123.0,,2796191164.0,323.0,71653.0,21185739.0,162423955.0,118218.0,14844.0,15933574.0,2020-12-31,CA,29691.0,20647544.0,,8734217.0,-58706.0,2020-01-01 00:00:00,21.3,,160268448.0,292800773.0,744488454.0,1618.29,277.0,2020
ADVENTIST HEALTH HANFORD (050121),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,36952516.0,11072134.0,0.218898,1.0,256887096.0,,40921781.0,71843674.0,,1173546492.0,235.0,52327.0,10846866.0,94075580.0,84315.0,10722.0,15237918.0,2020-12-31,CA,15180.0,10193303.0,28.0,7578666.0,71651.0,2020-01-01 00:00:00,3.1,,99971179.0,283490173.0,414351859.0,1088.2,207.0,2020
ADVENTIST HEALTH LODI MEMORIAL (050336),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,31355171.0,7278915.0,0.130775,1.0,184842130.0,,34134877.0,26479185.0,,1413439697.0,186.0,26299.0,15644674.0,75648398.0,68076.0,6870.0,18571924.0,2020-12-31,CA,9561.0,15285118.0,10.0,4606159.0,93462.0,2020-01-01 00:00:00,,,74110453.0,189399078.0,419552965.0,765.19,172.0,2020
ADVENTIST HEALTH MENDOCINO COAST (051325),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,524854.0,0.532214,2.0,27992063.0,,,2567746.0,,52595463.0,25.0,2267.0,4267385.0,9346035.0,4600.0,345.0,1055990.0,2020-12-31,CA,1617.0,5621215.0,4.0,25510.0,,2020-07-01 00:00:00,,,,37226433.0,8776169.0,188.07,21.0,2020
ADVENTIST HEALTH REEDLEY (050192),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2209091.0,10389318.0,0.619086,2.0,178390378.0,,2616608.0,93231819.0,,288151285.0,49.0,7680.0,1568645.0,50671563.0,17934.0,1706.0,6360099.0,2020-12-31,CA,1369.0,1437892.0,,6539821.0,1811.0,2020-01-01 00:00:00,,,31816304.0,81441501.0,171520581.0,272.47,49.0,2020
ADVENTIST HEALTH SIMI VALLEY (050236),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,29564966.0,4532003.0,0.182224,1.0,144572807.0,,31713722.0,13655878.0,,793380563.0,144.0,29684.0,6189108.0,57710794.0,52704.0,6589.0,7144740.0,2020-12-31,CA,11865.0,6113740.0,24.0,3130906.0,85061.0,2020-01-01 00:00:00,,,62743230.0,149164400.0,145815840.0,576.5,112.0,2020
ADVENTIST HEALTH SONORA (050335),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,34601357.0,4576771.0,0.21248,2.0,223810167.0,,36769029.0,33650385.0,,1053325581.0,84.0,15293.0,44056718.0,75546752.0,30744.0,4069.0,7966606.0,2020-12-31,CA,7778.0,43805296.0,6.0,2755382.0,175428.0,2020-01-01 00:00:00,,,70857324.0,141109557.0,179756563.0,826.07,78.0,2020
ADVENTIST HEALTH ST. HELENA (050013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,26648400.0,2530949.0,0.168418,1.0,123776224.0,,28534197.0,15299852.0,,734934669.0,138.0,12788.0,24208968.0,56465221.0,38916.0,2031.0,3562357.0,2020-12-31,CA,5567.0,24056353.0,12.0,1781967.0,87167.0,2020-01-01 00:00:00,,286015.0,55849555.0,130854322.0,115263417.0,624.6,126.0,2020
ADVENTIST HEALTH TEHACHAPI VALLEY (051301),Critical Access Hospitals,Voluntary Nonprofit-Church,,1095847.0,0.284136,1.0,38468130.0,,,4821567.0,,135386519.0,25.0,4027.0,1055309.0,15135822.0,9150.0,667.0,3313124.0,2020-12-31,CA,1049.0,1243132.0,4.0,131007.0,,2020-01-01 00:00:00,,,,70267903.0,47263754.0,137.79,21.0,2020
ADVENTIST HEALTH TULARE (050784),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,4470758.0,3691783.0,0.351381,1.0,67429481.0,,5065675.0,2598028.0,,191898423.0,73.0,6591.0,2098622.0,19988106.0,26718.0,1666.0,2760672.0,2020-12-31,CA,1962.0,2110961.0,8.0,2721735.0,,2020-01-01 00:00:00,,18652.0,21288172.0,16974642.0,59344301.0,231.64,65.0,2020
ADVENTIST HEALTH UKIAH VALLEY (050301),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,16760189.0,4322783.0,0.266325,2.0,149469515.0,,18920165.0,21537849.0,,561229450.0,50.0,13459.0,23392264.0,51433058.0,18300.0,3621.0,4266645.0,2020-12-31,CA,5190.0,23291502.0,8.0,3095533.0,102209.0,2020-01-01 00:00:00,6.03,,52601376.0,93331081.0,138399910.0,509.41,40.0,2020
ADVENTIST HEALTH VALLEJO (054074),Psychiatric,Voluntary Nonprofit-Church,,,,1.0,26971428.0,,,,,87420450.0,61.0,18899.0,359362.0,13957763.0,22326.0,2381.0,,2020-12-31,CA,6032.0,362268.0,,,,2020-01-01 00:00:00,,,,3860202.0,,154.05,61.0,2020
ADVENTIST HEALTH WHITE MEMORIAL (050103),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,41380381.0,9678779.0,0.139572,2.0,353760940.0,,43486999.0,73264263.0,,2534608418.0,310.0,78923.0,7219930.0,148366256.0,113460.0,17372.0,13371272.0,2020-12-31,CA,9709.0,6982521.0,34.0,7438455.0,105583.0,2020-01-01 00:00:00,64.39,,146492187.0,120889766.0,1096246448.0,1477.19,243.0,2020
ADVENTIST HINSDALE HOSPITAL (140122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,33270574.0,5528885.0,0.241385,1.0,207427071.0,,36575612.0,15614543.0,,859322130.0,244.0,43576.0,15764556.0,73813750.0,89304.0,9104.0,5490033.0,2020-12-31,IL,12957.0,15941573.0,58.0,4152783.0,155593.0,2020-01-01 00:00:00,26.97,,65263659.0,202943768.0,97117575.0,835.29,186.0,2020
ADVENTIST LAGRANGE MEMORIAL HOSPITAL (140065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,37337891.0,3180549.0,0.246347,2.0,142104750.0,,40225970.0,8271374.0,,576848847.0,159.0,28480.0,10301905.0,46496993.0,58194.0,6309.0,4924309.0,2020-12-31,IL,14789.0,10419772.0,27.0,1910672.0,265751.0,2020-01-01 00:00:00,19.55,,43928461.0,150618618.0,61801775.0,546.84,132.0,2020
ADVENTIST MEDICAL CENTER-PORTLAND (380060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,23453879.0,6999891.0,0.228805,1.0,197821281.0,,25166977.0,26077381.0,,864584468.0,168.0,28852.0,11514094.0,127077819.0,61488.0,7680.0,11053136.0,2020-12-31,OR,6306.0,11420644.0,12.0,4396666.0,291917.0,2020-01-01 00:00:00,,,81486664.0,170556817.0,190071838.0,1159.87,156.0,2020
ADVENTIST REHAB. HOSPT. OF MD (213029),Rehabilitation,Voluntary Nonprofit-Church,,,,1.0,47613665.0,,,,,72804328.0,97.0,25929.0,31118.0,30155483.0,35502.0,1745.0,,2020-12-31,MD,14613.0,31118.0,,,,2020-01-01 00:00:00,,,,12028000.0,,369.72,97.0,2020
ADVOCATE BROMENN MEDICAL CENTER (140127),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,11615061.0,2649730.0,0.337007,1.0,70174231.0,,12744265.0,6105341.0,,208227797.0,206.0,13614.0,3230963.0,31127405.0,37492.0,3480.0,3832659.0,2020-06-30,IL,4165.0,3184973.0,48.0,1353460.0,59898.0,2020-01-01 00:00:00,12.92,,29490197.0,8311715000.0,36311579.0,873.42,158.0,2020
ADVOCATE CHRIST HOSPITAL (140208),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,181535787.0,31637521.0,0.28258,1.0,1043702591.0,,194044304.0,236199058.0,,3693470490.0,711.0,219199.0,28966367.0,392990565.0,260226.0,38806.0,50693225.0,2020-12-31,IL,51627.0,32269899.0,188.0,17105026.0,-170570.0,2020-01-01 00:00:00,241.62,1736936.0,380307270.0,9049599000.0,862722212.0,4481.0,523.0,2020
ADVOCATE EUREKA HOSPITAL (141309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,288906.0,0.780444,1.0,10022278.0,,,567596.0,,12841768.0,25.0,660.0,796756.0,4521959.0,4550.0,69.0,275332.0,2020-06-30,IL,468.0,1339789.0,,117150.0,,2020-01-01 00:00:00,,,,8311715000.0,1345450.0,82.42,25.0,2020
ADVOCATE GOOD SAMARITAN HOSPITAL (140288),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,56898468.0,11820581.0,0.266224,1.0,308981002.0,,62586695.0,21805660.0,,1160605039.0,288.0,68733.0,15279796.0,105272432.0,105408.0,15249.0,23364422.0,2020-12-31,IL,22487.0,14966315.0,64.0,5532919.0,234851.0,2020-01-01 00:00:00,,625368.0,108704513.0,9049599000.0,144007912.0,1196.0,224.0,2020
ADVOCATE LUTHERAN GENERAL HOSPITAL (140223),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,130983341.0,27636498.0,0.269245,2.0,676008354.0,,141746759.0,87969230.0,,2510757747.0,543.0,148612.0,35172422.0,259918693.0,198738.0,26642.0,40841009.0,2020-12-31,IL,43462.0,34732942.0,42.0,16464700.0,-223146.0,2020-01-01 00:00:00,214.76,1331579.0,238459678.0,9049599000.0,398301121.0,2650.74,415.0,2020
ADVOCATE NORTHSIDE HEALTH SYSTEM (140182),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,51953570.0,17700671.0,0.247327,1.0,451909609.0,,55544931.0,46525135.0,,1827174636.0,243.0,52130.0,17661662.0,154059340.0,88861.0,11677.0,30710387.0,2020-12-31,IL,10899.0,17301829.0,75.0,9954680.0,11209.0,2020-01-01 00:00:00,185.77,,130572891.0,9049599000.0,271361906.0,1656.73,126.0,2020
ADVOCATE SHERMAN HOSPITAL (140030),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,47326397.0,19322034.0,0.240289,1.0,309383174.0,,51789505.0,30363411.0,,1287548275.0,255.0,54775.0,24768589.0,98758472.0,93330.0,18591.0,30979647.0,2020-12-31,IL,18123.0,24619398.0,30.0,11808684.0,201688.0,2020-01-01 00:00:00,,,104543448.0,9049599000.0,170602927.0,1115.0,225.0,2020
ADVOCATE SOUTHLAND HOSPITAL (140048),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,20725699.0,10422059.0,0.287528,1.0,167971664.0,,22330586.0,25061177.0,,584192855.0,225.0,32004.0,5037079.0,57460447.0,82350.0,7336.0,12053177.0,2020-12-31,IL,8067.0,4675014.0,26.0,6890483.0,40142.0,2020-01-01 00:00:00,,,61016018.0,9049599000.0,165437095.0,694.0,199.0,2020
AHC SHADY GROVE MEDICAL CENTER (210057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,91970857.0,22691228.0,0.728739,1.0,355146497.0,,98689911.0,82325757.0,,487343929.0,360.0,105756.0,33385260.0,155095055.0,131760.0,19857.0,21168857.0,2020-12-31,MD,31005.0,22401994.0,22.0,7264656.0,,2020-01-01 00:00:00,,,151600191.0,239884000.0,94078500.0,2032.45,307.0,2020
AHC WHITE OAK MEDICAL CENTER (210016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,82511099.0,19076387.0,0.808448,1.0,272072634.0,,87401399.0,74760265.0,,336537122.0,178.0,56612.0,28502029.0,104551810.0,65148.0,11696.0,13235983.0,2020-12-31,MD,22980.0,20285674.0,26.0,8375783.0,,2020-01-01 00:00:00,,,93306291.0,470417845.0,84490955.0,1159.15,152.0,2020
AHN HEMPFIELD NEIGHBORHOOD HOSPITAL (390333),General Short Term (Acute Care Hospitals),Proprietary-Corporation,216879.0,,0.249314,1.0,17611288.0,,249615.0,825099.0,,70639037.0,40.0,814.0,546096.0,4960595.0,7230.0,313.0,,2020-12-31,PA,98.0,546099.0,,,,2020-06-03 00:00:00,,,5387118.0,65442572.0,13179175.0,140.77,40.0,2020
AIKEN REGIONAL MEDICAL CENTER (420082),General Short Term (Acute Care Hospitals),Proprietary-Corporation,28328624.0,15123171.0,0.125736,1.0,149214254.0,,31944459.0,23135108.0,,1186726075.0,211.0,44477.0,9239710.0,58569453.0,68976.0,9755.0,44696800.0,2020-12-31,SC,13920.0,9350134.0,35.0,9269198.0,-201192.0,2020-01-01 00:00:00,4.85,,53586532.0,-180875305.0,206927089.0,905.39,176.0,2020
AKRON GENERAL MEDICAL CENTER (360027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,67882265.0,16917087.0,0.196462,2.0,507923105.0,,72686641.0,87221931.0,,2585349664.0,401.0,99355.0,37239106.0,243348974.0,146766.0,22614.0,17513887.0,2020-12-31,OH,25073.0,37341299.0,34.0,13218411.0,78057.0,2020-01-01 00:00:00,143.48,,209994288.0,279190913.0,473118491.0,3446.97,333.0,2020
ALAMANCE REGIONAL MEDICAL CENTER (340070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,25957262.0,19847466.0,0.273778,1.0,217817723.0,,28276194.0,14759677.0,,795598956.0,176.0,40250.0,16629590.0,87212518.0,64416.0,10579.0,35511777.0,2020-09-30,NC,9438.0,16016574.0,32.0,9984145.0,82079.0,2019-10-01 00:00:00,,,74559284.0,59968068.0,91122221.0,1271.31,144.0,2020
ALAMEDA HEALTH SYSTEM (050320),General Short Term (Acute Care Hospitals),Governmental-County,90405421.0,112316732.0,0.291264,1.0,722415959.0,,92389248.0,214325801.0,,2480279037.0,215.0,61531.0,14286709.0,432167022.0,78385.0,11300.0,77563396.0,2021-06-30,CA,13803.0,15722160.0,33.0,89612712.0,-209780.0,2020-07-01 00:00:00,113.84,887916.0,265059173.0,1030809635.0,1366555327.0,2223.21,182.0,2020
ALAMEDA HOSPITAL (050211),General Short Term (Acute Care Hospitals),Governmental-Hospital District,13845880.0,10769596.0,0.261371,1.0,132653354.0,,15202483.0,45277839.0,,507529299.0,66.0,10882.0,4052503.0,58186059.0,24090.0,2082.0,18947495.0,2021-06-30,CA,4271.0,3882030.0,,5797537.0,-46497.0,2020-07-01 00:00:00,,117899.0,43492700.0,1030809635.0,273794390.0,316.1,58.0,2020
ALASKA NATIVE MEDICAL CENTER (020026),General Short Term (Acute Care Hospitals),Governmental- Federal,40159213.0,,,1.0,428171551.0,,42509990.0,,,5878565.0,174.0,41144.0,21153900.0,236019935.0,63146.0,7970.0,,2020-09-30,AK,10227.0,20313896.0,,,67252.0,2019-10-01 00:00:00,,425524.0,147323345.0,,,3047.0,173.0,2020
ALASKA PSYCHIATRIC INSTITUTE (024002),Psychiatric,Governmental-Hospital District,,,,1.0,38045643.0,,,,,29957203.0,80.0,18902.0,25849.0,19605441.0,29200.0,784.0,,2021-06-30,AK,2012.0,-5256.0,,,,2020-07-01 00:00:00,,,19596985.0,,,295.92,80.0,2020
ALASKA REGIONAL HOSPITAL (020017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,55096899.0,6151479.0,0.138958,1.0,204919545.0,,58321784.0,54425359.0,,1474691409.0,168.0,37860.0,10595770.0,75664676.0,61488.0,6904.0,7199936.0,2020-12-31,AK,16402.0,10451459.0,24.0,4958753.0,347657.0,2020-01-01 00:00:00,,586345.0,78626027.0,-455931413.0,323820000.0,732.35,144.0,2020
ALASKA SPECIALTY HOSPITAL  LLC (022001),General Long Term,Voluntary Nonprofit-Church,,,,1.0,37420468.0,,,,,62890741.0,41.0,8408.0,,14760332.0,15006.0,205.0,,2020-12-31,AK,4115.0,,,,,2020-01-01 00:00:00,,,,64005817.0,,160.19,41.0,2020
ALBANY MEDICAL CENTER HOSPITAL (330013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,157777420.0,11175494.0,0.2622,2.0,881353914.0,,169684671.0,174422593.0,,3361386558.0,748.0,203266.0,40776396.0,337344975.0,273768.0,35219.0,18964905.0,2020-12-31,NY,52083.0,41214279.0,85.0,6103493.0,-438197.0,2020-01-01 00:00:00,403.54,,297519621.0,736289652.0,767920084.0,5213.7,586.0,2020
ALBERT EINSTEIN MEDICAL CENTER (390142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,128975704.0,10755963.0,0.223358,1.0,658842169.0,,121886313.0,302122423.0,,2949717829.0,407.0,108246.0,17155650.0,337647595.0,148555.0,22718.0,37381735.0,2021-06-30,PA,19858.0,22698842.0,32.0,2063838.0,-261747.0,2020-07-01 00:00:00,384.92,940853.0,261712875.0,606213060.0,1080943217.0,4006.69,336.0,2020
ALBERT J SOLNIT CHILDRENS CENTER (074015),Psychiatric,Proprietary-Individual,,,,,,,,,,,,,,,,,,2021-06-30,CT,,,,,,2020-07-01 00:00:00,,,,,,,,2020
ALEXANDRIA BEHAVORIAL HEALTH HSP (244012),Psychiatric,Governmental-State,,,,2.0,8332987.0,,,,,40000.0,16.0,5000.0,,6429417.0,5840.0,119.0,,2021-06-30,MN,828.0,,,,,2020-07-01 00:00:00,,,,,,131262.39,16.0,2020
ALEXIAN BROTHERS BEHAVIORAL HEALTH (144031),Psychiatric,Voluntary Nonprofit-Church,,,,1.0,63458563.0,,,,,147488301.0,141.0,35421.0,447559.0,45732054.0,51465.0,4286.0,,2021-06-30,IL,7026.0,460500.0,,,,2020-07-01 00:00:00,,,29517270.0,20082196.0,,588.48,141.0,2020
ALEXIAN BROTHERS MEDICAL CENTER (140258),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,78381580.0,12453399.0,0.199966,2.0,453701928.0,,84342666.0,28718805.0,-19200.0,2268890127.0,282.0,74192.0,38997515.0,126493403.0,102930.0,14604.0,4691874.0,2021-06-30,IL,31194.0,38526956.0,36.0,11035750.0,91992.0,2020-07-01 00:00:00,,,115101894.0,233107032.0,251968497.0,1326.76,246.0,2020
ALFRED I DUPONT HOSP FOR CHILDREN (083300),Childrens,Voluntary Nonprofit-Other,,,,1.0,457475430.0,,,,,1228655897.0,208.0,46509.0,201524.0,375218023.0,75920.0,6150.0,,2020-12-31,DE,102.0,219963.0,70.0,,,2020-01-01 00:00:00,149.81,,,57976329.0,,2036.76,114.0,2020
ALHAMBRA (054032),Psychiatric,Proprietary-Corporation,,,,1.0,23039104.0,,,,,72318777.0,97.0,30956.0,2354085.0,15885472.0,35502.0,5179.0,,2021-01-31,CA,3091.0,1952744.0,,,,2020-02-01 00:00:00,,,,-65928107.0,,237.72,97.0,2020
ALHAMBRA HOSPITAL (050281),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11462780.0,1913409.0,0.204561,1.0,100251450.0,,15303120.0,25881506.0,,490081991.0,101.0,18868.0,1061817.0,44599174.0,36865.0,3658.0,1323556.0,2021-06-30,CA,5819.0,1281854.0,13.0,1533107.0,171869.0,2020-07-01 00:00:00,,,40114586.0,155916253.0,242422881.0,454.34,88.0,2020
ALICE HYDE MEDICAL CENTER (330084),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4537027.0,1626556.0,0.421597,2.0,81326605.0,,4073160.0,7468817.0,,192901387.0,46.0,4404.0,7546716.0,50524829.0,16836.0,1236.0,2442285.0,2020-09-30,NY,1585.0,7633875.0,4.0,607502.0,49285.0,2019-10-01 00:00:00,,,31784941.0,59567017.0,33210704.0,465.08,42.0,2020
ALICE PECK DAY MEMORIAL HOSPITAL (301305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1653923.0,0.544793,2.0,63233452.0,,,4116974.0,,116068780.0,24.0,4381.0,13912255.0,28567486.0,8760.0,466.0,2489635.0,2021-06-30,NH,2955.0,9996004.0,,363629.0,,2020-07-01 00:00:00,,,,80790000.0,14298327.0,332.7,24.0,2020
ALLE-KISKI MEDICAL CENTER (390032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6051779.0,1584563.0,0.248556,1.0,109355149.0,,6484658.0,6436986.0,,439961064.0,131.0,10807.0,4377295.0,41492066.0,47815.0,2662.0,2153510.0,2021-06-30,PA,2288.0,4421811.0,16.0,1037992.0,17420.0,2020-07-01 00:00:00,,,33979332.0,75496579.0,54607550.0,943.79,115.0,2020
ALLEGHANY MEMORIAL HOSPITAL (341320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,608510.0,0.479999,2.0,9276941.0,,,735684.0,,19327005.0,25.0,718.0,1468291.0,4417008.0,9150.0,158.0,1089538.0,2020-09-30,NC,461.0,1455743.0,,100841.0,,2019-10-01 00:00:00,,,,8891811.0,2127212.0,77.77,25.0,2020
ALLEGHENY GENERAL HOSPITAL (390050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,147566586.0,5459392.0,0.193011,1.0,709030218.0,,150724700.0,57211921.0,,3673524782.0,552.0,122583.0,22498552.0,220248125.0,188310.0,21455.0,7931458.0,2021-06-30,PA,26174.0,27058166.0,50.0,3855571.0,-525797.0,2020-07-01 00:00:00,384.01,,187727840.0,584521789.0,399741017.0,4741.31,430.0,2020
ALLEGIANCE BEHAVIORAL CTR OF PLAINVI (454101),Psychiatric,Proprietary-Corporation,,,,2.0,3126502.0,,,,,5752286.0,20.0,2628.0,205131.0,1655376.0,7320.0,210.0,,2020-12-31,TX,1911.0,209008.0,,,,2020-01-01 00:00:00,,,1655376.0,2427347.0,,37.0,20.0,2020
ALLEGIANCE HEALTH CTR OF RUSTON (194087),Psychiatric,Proprietary-Corporation,,,,2.0,5730597.0,,,,,14189925.0,28.0,5451.0,253975.0,3013364.0,10248.0,284.0,,2020-12-31,LA,4135.0,258338.0,,,,2020-01-01 00:00:00,,,3013364.0,2855917.0,,63.0,28.0,2020
ALLEGIANCE SPECIALTY HOSPITAL OF GRE (252013),General Long Term,Proprietary-Corporation,,,,2.0,11556329.0,,,,,53694116.0,39.0,7913.0,930396.0,5564184.0,14274.0,258.0,,2020-10-31,MS,5752.0,941886.0,,,,2019-11-01 00:00:00,,,5564184.0,5592328.0,,100.0,39.0,2020
ALLEN COUNTY REGIONAL HOSPITAL (171373),General Short Term (Critical Access Hospitals),Governmental-County,,812717.0,0.500445,2.0,10460476.0,,,436189.0,,20902356.0,25.0,837.0,1283423.0,4024826.0,4525.0,124.0,1541888.0,2020-06-30,KS,626.0,1456132.0,,82547.0,,2020-01-01 00:00:00,,,,9538430.0,2408998.0,61.48,25.0,2020
ALLEN COUNTY REGIONAL HOSPITAL (171373),General Short Term (Critical Access Hospitals),Governmental-County,,937478.0,0.547409,2.0,11980083.0,,,433443.0,,21885058.0,25.0,777.0,1259789.0,4283111.0,4600.0,170.0,1605390.0,2020-12-31,KS,564.0,2078328.0,,95524.0,,2020-07-01 00:00:00,,,,26056493.0,2308211.0,56.57,25.0,2020
ALLEN MEMORIAL HOSPITAL (160110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,28790905.0,3414277.0,0.275552,2.0,183891319.0,,31710788.0,,,667356611.0,188.0,38222.0,14545097.0,88961585.0,68893.0,9315.0,3201808.0,2020-12-31,IA,11488.0,14683070.0,19.0,2499286.0,87799.0,2020-01-01 00:00:00,6.74,,63574238.0,165063715.0,,1171.82,169.0,2020
ALLEN PARISH HOSPITAL (190133),General Short Term (Acute Care Hospitals),Governmental-Hospital District,1520221.0,497861.0,0.452443,2.0,15394961.0,,1275822.0,7231505.0,,34026319.0,25.0,2299.0,307255.0,6426477.0,9125.0,517.0,1106124.0,2021-06-30,LA,925.0,307305.0,,,,2020-07-01 00:00:00,,,4836009.0,19592229.0,11255568.0,81.21,25.0,2020
ALLENDALE COUNTY HOSPITAL (421300),General Short Term (Critical Access Hospitals),Governmental-County,,1851176.0,0.905871,2.0,15689424.0,,,836430.0,,17319718.0,25.0,1431.0,794004.0,8692166.0,9150.0,53.0,2071134.0,2020-09-30,SC,525.0,927236.0,,35258.0,,2019-10-01 00:00:00,,,,6477921.0,2609214.0,108.43,25.0,2020
ALLIANCE COMMUNITY HOSPITAL (360131),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5982959.0,2890221.0,0.411601,2.0,83818346.0,,6424512.0,10901915.0,,203639706.0,55.0,5258.0,5299570.0,37278396.0,20130.0,1351.0,4045667.0,2020-12-31,OH,1558.0,5164179.0,12.0,1255905.0,-16374.0,2020-01-01 00:00:00,8.98,,29673378.0,20517739.0,43667749.0,561.23,43.0,2020
ALLIANCE HEALTH CENTER (250151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1697440.0,845541.0,0.294672,2.0,22738661.0,,2089064.0,7824269.0,,76327278.0,83.0,8431.0,1206941.0,13258987.0,30378.0,1545.0,900738.0,2020-12-31,MS,2576.0,1214953.0,,563979.0,,2020-01-01 00:00:00,,,6422132.0,57128482.0,20754000.0,,83.0,2020
ALLIANCE HEALTH CLINTON (370029),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3020339.0,1360745.0,0.20759,2.0,21232158.0,,2578574.0,1596894.0,,102279273.0,45.0,2321.0,3853951.0,7770803.0,16425.0,736.0,2407280.0,2021-03-31,OK,1064.0,3861275.0,4.0,841850.0,16458.0,2020-04-01 00:00:00,,,7291863.0,6396496.0,13695905.0,104.25,41.0,2020
