Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
ALAMEDA COUNTY MEDICAL CENTER (050320),General Short Term (Acute Care Hospitals),Governmental-County,41111496.0,70142076.0,0.287264,1.0,522212291.0,,42662113.0,116615985.0,,1817881395.0,167.0,50131.0,16147978.0,252364343.0,61122.0,11332.0,74678085.0,2016-06-30,CA,9086.0,15765566.0,26.0,48574123.0,-167397.0,2015-07-01 00:00:00,123.55,307603.0,189787482.0,742145887.0,932927880.0,1887.06,141.0,2015
ALAMEDA HOSPITAL (050211),General Short Term (Acute Care Hospitals),Governmental-Hospital District,14655266.0,4952939.0,0.284399,1.0,116529352.0,,15606678.0,31717872.0,,409739277.0,46.0,11179.0,6005200.0,43739403.0,16836.0,2141.0,4149483.0,2016-06-30,CA,5349.0,6127782.0,,3739247.0,-8601.0,2015-07-01 00:00:00,,,34589378.0,742145887.0,142932636.0,332.71,38.0,2015
ALASKA NATIVE MEDICAL CENTER (020026),General Short Term (Acute Care Hospitals),Governmental- Federal,30599953.0,,,1.0,295465211.0,,33096125.0,,,4301576.0,152.0,34424.0,16566130.0,154409600.0,55480.0,7422.0,,2015-09-30,AK,8355.0,16467301.0,,,114810.0,2014-10-01 00:00:00,,,98513329.0,,,2166.0,152.0,2015
ALASKA PSYCHIATRIC INSTITUTE (024002),Psychiatric,Governmental-Hospital District,,,,1.0,32106268.0,,,,,30995395.0,80.0,23461.0,14006.0,17368454.0,29280.0,1430.0,,2016-06-30,AK,2355.0,-2858.0,,,,2015-07-01 00:00:00,,,17054843.0,,,260.0,80.0,2015
ALASKA REGIONAL HOSPITAL (020017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,32310167.0,11072690.0,0.223817,1.0,167072542.0,,34947409.0,17708639.0,,746470610.0,132.0,25027.0,4861969.0,57593569.0,47783.0,5376.0,13909126.0,2015-12-31,AK,9672.0,4868257.0,24.0,7922614.0,117605.0,2015-01-01 00:00:00,,350222.0,58469942.0,-135407827.0,88804000.0,604.61,95.0,2015
ALASKA SPECIALTY HOSPITAL  LLC (022001),General Long Term,Proprietary-Partnership,,,,1.0,34681362.0,,,,,72892078.0,59.0,11734.0,,15123573.0,21535.0,305.0,,2015-12-31,AK,5968.0,,,,,2015-01-01 00:00:00,,,,31503745.0,,233.92,59.0,2015
ALBANY AREA HOSPITAL (241331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,122671.0,0.828297,2.0,6476658.0,,,375038.0,,7819246.0,17.0,256.0,918075.0,2329840.0,3128.0,57.0,131815.0,2015-12-31,MN,181.0,1159772.0,,15678.0,,2015-07-01 00:00:00,,,,-2918035.0,797936.0,31.36,17.0,2015
ALBANY MEDICAL CENTER HOSPITAL (330013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,150879230.0,8513368.0,0.251197,1.0,719329775.0,,161857187.0,128928264.0,,2863605237.0,683.0,207776.0,22820589.0,273530040.0,249295.0,33846.0,12447826.0,2015-12-31,NY,59579.0,23502958.0,75.0,5319513.0,-98449.0,2015-01-01 00:00:00,347.71,376075.0,237753818.0,619519720.0,615784821.0,4759.4,535.0,2015
ALBANY MEMORIAL HOSPITAL (330003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7969782.0,2961778.0,0.287358,1.0,82709451.0,,9354870.0,9299576.0,,287827040.0,73.0,14196.0,7187287.0,41056580.0,26718.0,2850.0,9494178.0,2016-06-30,NY,5327.0,7327205.0,16.0,217555.0,33019.0,2015-07-01 00:00:00,,,32479343.0,13241745.0,48996309.0,605.2,57.0,2015
ALBERT EINSTEIN MEDICAL CENTER (390142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,124159546.0,25883738.0,0.176607,1.0,595166355.0,,126938121.0,240629828.0,,3370012848.0,407.0,106921.0,25698467.0,294288835.0,148962.0,23777.0,115319303.0,2016-06-30,PA,27054.0,25535925.0,32.0,4751167.0,-265049.0,2015-07-01 00:00:00,348.84,993614.0,233560928.0,599915909.0,1177717956.0,3988.37,336.0,2015
ALEXANDRIA BEHAVORIAL HEALTH HSP (244012),Psychiatric,Governmental-State,,,,2.0,4639333.0,,,,,20440.0,16.0,2920.0,,3365611.0,5856.0,56.0,,2016-06-30,MN,855.0,,,,,2015-07-01 00:00:00,,,,,,37.26,16.0,2015
ALEXIAN BROTHERS BEHAVIORAL HEALTH (144031),Psychiatric,Voluntary Nonprofit-Church,,,,1.0,54383410.0,,,,,153118788.0,141.0,46566.0,572852.0,39116447.0,51465.0,5692.0,,2016-06-30,IL,15940.0,584545.0,,,,2015-07-01 00:00:00,,,27248302.0,13083430.0,,570.39,141.0,2015
ALEXIAN BROTHERS MEDICAL CENTER (140258),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,69159300.0,13198844.0,0.206002,1.0,418411017.0,,76814158.0,17273220.0,,2031106059.0,257.0,78572.0,33705659.0,141790852.0,94062.0,16091.0,36293133.0,2016-06-30,IL,36133.0,33695369.0,36.0,5428031.0,392235.0,2015-07-01 00:00:00,,,130804301.0,118727000.0,206801189.0,1768.08,221.0,2015
ALFRED I DUPONT HOSP FOR CHILDREN (083300),Childrens,Voluntary Nonprofit-Other,,,,1.0,397397762.0,,,,,944003466.0,260.0,46824.0,161555.0,269566639.0,94900.0,9133.0,,2015-12-31,DE,166.0,168311.0,56.0,,,2015-01-01 00:00:00,56.64,,,29410574.0,,2674.87,180.0,2015
ALHAMBRA (054032),Psychiatric,Proprietary-Corporation,,,,1.0,15488857.0,,,,,59599594.0,97.0,31889.0,2151502.0,11431929.0,35405.0,4974.0,,2016-01-31,CA,3414.0,2081696.0,,,,2015-02-01 00:00:00,,,,4530103.0,,205.16,97.0,2015
ALHAMBRA HOSPITAL (050281),General Short Term (Acute Care Hospitals),Proprietary-Corporation,17839828.0,1018593.0,0.153792,1.0,82024786.0,,19401304.0,20035895.0,,533347527.0,101.0,21269.0,3001484.0,37423975.0,36966.0,5524.0,3833922.0,2016-06-30,CA,7057.0,2588317.0,13.0,412489.0,71269.0,2015-07-01 00:00:00,,,37364944.0,83611276.0,226315178.0,411.68,88.0,2015
ALICE HYDE MEDICAL CENTER (330084),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5913888.0,817817.0,0.423559,2.0,65204695.0,,7134141.0,9126558.0,,153944838.0,76.0,7241.0,5630241.0,40348371.0,27740.0,2031.0,1897879.0,2015-12-31,NY,3306.0,5716524.0,6.0,42811.0,21627.0,2015-01-01 00:00:00,,,27764341.0,43584505.0,28531329.0,495.5,70.0,2015
ALICE PECK DAY MEMORIAL HOSPITAL (301305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,949503.0,0.707496,2.0,51338591.0,,,,,72563777.0,24.0,5223.0,5590772.0,29692770.0,8760.0,1290.0,1504718.0,2015-09-30,NH,3104.0,6156058.0,,,,2014-10-01 00:00:00,,,,28468890.0,,393.8,24.0,2015
ALLE-KISKI MEDICAL CENTER (390032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9275583.0,3465216.0,0.237813,1.0,98829176.0,,10212811.0,7514125.0,,415575212.0,188.0,17433.0,3957067.0,35792969.0,68620.0,4644.0,4365000.0,2016-06-30,PA,4347.0,3917796.0,16.0,2419180.0,-35457.0,2015-07-01 00:00:00,,,31494515.0,102515262.0,52296386.0,758.0,172.0,2015
ALLEGAN GENERAL HOSPITAL (231328),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1302959.0,0.43162,2.0,36446562.0,,,2879627.0,,84441228.0,25.0,2992.0,4590566.0,17371972.0,9125.0,864.0,2991725.0,2015-12-31,MI,1350.0,3692343.0,,75449.0,,2015-01-01 00:00:00,,,14449643.0,22820898.0,15858870.0,248.0,25.0,2015
ALLEGHANY MEMORIAL HOSPITAL (341320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,660574.0,0.473566,2.0,9867645.0,,,855139.0,,20836876.0,25.0,2140.0,1765946.0,5244408.0,9125.0,466.0,1337626.0,2015-09-30,NC,1380.0,1596774.0,,40822.0,,2014-10-01 00:00:00,,,,5452944.0,2495913.0,116.94,25.0,2015
ALLEGHENY GENERAL HOSPITAL (390050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,127204376.0,10326471.0,0.223125,1.0,567319888.0,,134089477.0,41544740.0,,2542606022.0,508.0,127485.0,16214561.0,181707580.0,181148.0,24329.0,14820282.0,2016-06-30,PA,28845.0,19629693.0,50.0,6856687.0,-346039.0,2015-07-01 00:00:00,363.67,850761.0,155457799.0,484803137.0,298709254.0,3687.0,394.0,2015
ALLEGIANCE BEHAVIORAL CTR OF PLAINVI (454101),Psychiatric,Proprietary-Corporation,,-49362.0,0.329523,2.0,5065897.0,,,,,15373447.0,20.0,4126.0,1043243.0,2001536.0,7300.0,293.0,,2015-12-31,TX,3702.0,1064522.0,,,,2015-01-01 00:00:00,,,2001536.0,2954917.0,,74.01,20.0,2015
ALLEGIANCE HEALTH CTR OF RUSTON (194087),Psychiatric,Proprietary-Corporation,,8115.0,0.291271,2.0,5897242.0,,,,,20246601.0,14.0,3846.0,1438425.0,2311661.0,5110.0,287.0,,2015-12-31,LA,3114.0,1467824.0,,,,2015-01-01 00:00:00,,,2311664.0,1650507.0,,86.73,14.0,2015
ALLEGIANCE SPECIALTY HOSPITAL OF GRE (252013),General Long Term,Proprietary-Corporation,,-65435.0,0.233367,2.0,10922118.0,,,,,46802364.0,39.0,9927.0,767660.0,4706299.0,14235.0,368.0,,2015-10-31,MS,9367.0,783318.0,,,,2014-11-01 00:00:00,,,4706299.0,3746275.0,,88.89,39.0,2015
ALLEGIANCE SPECIALTY HOSPITAL OF KIL (450488),General Short Term (Acute Care Hospitals),Proprietary-Corporation,245289.0,124179.0,0.291926,1.0,6745570.0,,28827.0,,,23107129.0,38.0,14.0,1557461.0,1951803.0,13908.0,5.0,354796.0,2016-08-31,TX,9.0,1589272.0,,,,2015-09-01 00:00:00,,,698178.0,4137379.0,,21.24,38.0,2015
ALLEN COUNTY REGIONAL HOSPITAL (171373),General Short Term (Critical Access Hospitals),Governmental-County,,1280852.0,0.463279,2.0,19296952.0,,,1152545.0,,41652979.0,25.0,4030.0,2504366.0,6597409.0,9125.0,690.0,2720537.0,2015-12-31,KS,3097.0,2469299.0,,57744.0,,2015-01-01 00:00:00,,,,3978138.0,5470884.0,114.65,25.0,2015
ALLEN MEMORIAL HOSPITAL (160110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,37546505.0,3817048.0,0.304303,1.0,161550530.0,,43445077.0,21937583.0,,530887762.0,187.0,34837.0,24744828.0,67311310.0,68255.0,9787.0,4047032.0,2015-12-31,IA,16040.0,25232350.0,19.0,2581782.0,-108208.0,2015-01-01 00:00:00,8.12,,57375942.0,98656974.0,65640439.0,1183.68,168.0,2015
ALLEN PARISH HOSPITAL (190133),General Short Term (Acute Care Hospitals),Governmental-Hospital District,380871.0,1038601.0,0.513681,2.0,9435743.0,,382983.0,2435767.0,,18368863.0,25.0,1054.0,240328.0,5631427.0,9150.0,169.0,2030385.0,2016-06-30,LA,637.0,245302.0,,2676.0,,2015-07-01 00:00:00,,,3426172.0,3052454.0,3378325.0,75.68,25.0,2015
ALLENDALE COUNTY HOSPITAL (421300),General Short Term (Critical Access Hospitals),Governmental-County,,1935021.0,0.70539,2.0,12210841.0,,,1277984.0,,17310774.0,25.0,2787.0,746448.0,6845879.0,9125.0,188.0,2335748.0,2015-09-30,SC,712.0,850114.0,,330506.0,,2014-10-01 00:00:00,,,,3459004.0,3133263.0,111.67,25.0,2015
ALLIANCE COMMUNITY HOSPITAL (360131),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6268454.0,3078272.0,0.408897,1.0,78692905.0,,7362435.0,8926176.0,,192451520.0,100.0,8708.0,5526998.0,39586325.0,36500.0,2544.0,4440256.0,2015-12-31,OH,2956.0,5450108.0,12.0,1295294.0,-4654.0,2015-01-01 00:00:00,9.14,,31091347.0,58544126.0,34447081.0,595.06,88.0,2015
ALLIANCE HEALTH CENTER (250151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4268825.0,240139.0,0.256168,2.0,20052195.0,,3169479.0,8337453.0,,78277663.0,9.0,4567.0,657742.0,11036739.0,3285.0,646.0,837316.0,2015-12-31,MS,1672.0,671176.0,,,,2015-01-01 00:00:00,,,3735062.0,54816168.0,18439835.0,,9.0,2015
ALLIANCE HEALTH CLINTON (370029),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2586698.0,537869.0,0.283684,2.0,19951365.0,,2556146.0,1816187.0,,70329538.0,45.0,3122.0,1567999.0,7060843.0,16470.0,1033.0,1846294.0,2016-03-31,OK,1122.0,1647475.0,4.0,4298.0,21682.0,2015-04-01 00:00:00,,,6449421.0,12548765.0,11905658.0,104.03,41.0,2015
ALLIANCE HEALTH PRYOR (370015),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1873269.0,1574372.0,0.222573,2.0,17688698.0,,1752531.0,1453355.0,,79473722.0,35.0,1611.0,2215853.0,6163644.0,12810.0,597.0,2166785.0,2016-03-31,OK,902.0,2261190.0,,1069851.0,17064.0,2015-04-01 00:00:00,,,6262125.0,15320729.0,12131248.0,95.96,35.0,2015
ALLIANCE HEALTH SEMINOLE (370229),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2315401.0,1265160.0,0.225426,2.0,11994524.0,,2160045.0,1613671.0,,53208217.0,32.0,2174.0,1735426.0,3986654.0,11712.0,664.0,2006709.0,2016-03-31,OK,1295.0,1771740.0,,785881.0,5158.0,2015-04-01 00:00:00,,,4174587.0,9593457.0,10908812.0,74.34,32.0,2015
ALLIANCE HEALTHCARE SYSTEM (250012),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1653537.0,119456.0,0.559812,1.0,10126204.0,,1528353.0,1166596.0,,18088564.0,27.0,2309.0,283751.0,4758997.0,9855.0,489.0,120346.0,2015-12-31,MS,1678.0,289542.0,,72753.0,-1398.0,2015-01-01 00:00:00,,,2637390.0,9997319.0,1488886.0,73.09,27.0,2015
ALLIANCEHEALTH BLACKWELL (370030),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1458224.0,794971.0,0.243389,2.0,8629099.0,,1487373.0,656101.0,,35453872.0,34.0,1375.0,759417.0,3092730.0,12444.0,409.0,1012451.0,2016-03-31,OK,884.0,776611.0,,534945.0,1814.0,2015-04-01 00:00:00,,17582.0,3396999.0,7406711.0,5232116.0,60.72,34.0,2015
ALLIANCEHEALTH DEACONESS (370032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,17911608.0,7127059.0,0.143807,1.0,94285607.0,,20481675.0,8715320.0,,655640482.0,213.0,24192.0,9295993.0,37050044.0,77745.0,5136.0,30588413.0,2015-10-31,OK,9834.0,9495400.0,27.0,2602028.0,-10875.0,2014-11-01 00:00:00,,,35956265.0,84397209.0,79358859.0,590.68,186.0,2015
ALLIANCEHEALTH DURANT (370014),General Short Term (Acute Care Hospitals),Proprietary-Corporation,19024212.0,4329665.0,0.081378,2.0,61277252.0,,21901322.0,9231162.0,,752994301.0,148.0,20608.0,5939180.0,23218136.0,54020.0,6431.0,12831844.0,2015-09-30,OK,11070.0,5749214.0,8.0,3138204.0,-16326.0,2014-10-01 00:00:00,9.72,,24535568.0,11083456.0,173455852.0,368.03,140.0,2015
ALLIANCEHEALTH MADILL (371326),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,537569.0,0.278616,2.0,8508201.0,,,1448738.0,,30537422.0,21.0,1563.0,1033361.0,3597939.0,7686.0,328.0,2189791.0,2016-03-31,OK,1230.0,768460.0,,5342.0,,2015-04-01 00:00:00,,,,15564493.0,5069628.0,63.47,21.0,2015
ALLIANCEHEALTH WOODWARD (370002),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4042657.0,1940106.0,0.188233,2.0,31934439.0,,3903610.0,2290837.0,,169653502.0,40.0,5384.0,2969575.0,15084846.0,14640.0,1366.0,5941024.0,2016-05-31,OK,2739.0,2975614.0,6.0,792626.0,21181.0,2015-06-01 00:00:00,,,12189134.0,31482319.0,20752196.0,233.46,34.0,2015
ALLIED SERVICES REHAB HOSPITAL (393030),Rehabilitation,Voluntary Nonprofit-Other,,-4544.0,0.521826,1.0,35924161.0,,,,,68843245.0,82.0,17151.0,5489.0,19476566.0,30012.0,1586.0,,2016-06-30,PA,12439.0,5584.0,,,,2015-07-01 00:00:00,,,18153063.0,7531260.0,,319.45,82.0,2015
ALLINA HEALTH FARIBAULT MEDICAL CTR (240071),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5093710.0,1570495.0,0.380232,2.0,40970048.0,,5049844.0,1387280.0,,107750075.0,26.0,5085.0,3684351.0,17141892.0,9490.0,1684.0,3588425.0,2015-12-31,MN,1914.0,3762357.0,6.0,206166.0,20671.0,2015-01-01 00:00:00,,13715.0,14657631.0,11508424.0,5183275.0,229.79,20.0,2015
ALTA BATES MEDICAL CENTER (050305),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,56503205.0,10356707.0,0.274298,1.0,513401236.0,,58824591.0,82920272.0,,1871692711.0,337.0,74247.0,32988606.0,203762359.0,123005.0,14629.0,9898089.0,2015-12-31,CA,15147.0,32904437.0,30.0,7530906.0,-370354.0,2015-01-01 00:00:00,,452110.0,196522968.0,81945247.0,522828492.0,1515.79,252.0,2015
ALTA VIEW HOSPITAL (460044),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4860643.0,4860194.0,0.33687,1.0,74294816.0,,5953329.0,5690136.0,,220544604.0,66.0,11192.0,4635885.0,25298004.0,24090.0,3322.0,8674901.0,2015-12-31,UT,1942.0,4727514.0,4.0,1937640.0,3651.0,2015-01-01 00:00:00,,43118.0,28311681.0,-173486965.0,15447933.0,424.0,62.0,2015
ALTA VISTA REGIONAL HOSPITAL (320003),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5238241.0,1030637.0,0.164821,2.0,26721888.0,,4649006.0,6133285.0,,162126584.0,46.0,4178.0,2164182.0,10089422.0,16836.0,1173.0,2809427.0,2016-08-31,NM,2023.0,2165518.0,8.0,520804.0,35525.0,2015-09-01 00:00:00,,,10002558.0,-3838558.0,55966732.0,159.06,38.0,2015
ALTON MEMORIAL HOSPITAL (140002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,20878444.0,3734938.0,0.237584,1.0,106652090.0,,23655185.0,10620172.0,,448902654.0,132.0,23919.0,12665948.0,40140392.0,48180.0,6935.0,7393827.0,2015-12-31,IL,10947.0,12474438.0,12.0,1810770.0,183724.0,2015-01-01 00:00:00,,,37370236.0,12220090.0,72422524.0,675.9,120.0,2015
ALTON MENTAL HEALTH CENTER (144016),Psychiatric,Governmental-State,,,92.108291,1.0,37329556.0,,,,,405279.0,24.0,5264.0,-1229.0,20021687.0,8784.0,49.0,,2016-06-30,IL,272.0,39003.0,,,,2015-07-01 00:00:00,,,9567479.0,,,263.47,24.0,2015
ALTOONA REGIONAL HEALTH SYSTEM (390073),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,59753499.0,9610728.0,0.252513,1.0,348597279.0,,65128176.0,37967386.0,,1380509974.0,345.0,86140.0,21350141.0,136421309.0,124420.0,17387.0,16419238.0,2016-06-30,PA,28933.0,22427747.0,33.0,5317405.0,-392167.0,2015-07-01 00:00:00,26.74,,122557287.0,20540194.0,231453944.0,2186.0,304.0,2015
ALTRU HEALTH SYSTEM-ALTRU HOSPITAL (350019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,58972199.0,6983590.0,0.306894,1.0,342011841.0,,62626905.0,36940709.0,,1114430892.0,253.0,54089.0,41780263.0,256451448.0,92345.0,13557.0,17930169.0,2015-12-31,ND,25390.0,42212222.0,16.0,1434792.0,-36113.0,2015-01-01 00:00:00,29.69,,140051064.0,269171405.0,66549443.0,3111.21,227.0,2015
ALTUS BAYTOWN HOSPITAL (670109),General Short Term (Acute Care Hospitals),Proprietary-Individual,,,,,,,,,,,,,,,,,,2015-12-31,TX,,,,,,2015-06-23 00:00:00,,,,,,,,2015
ALVARADO HOSPITAL MEDICAL CENTER (050757),General Short Term (Acute Care Hospitals),Proprietary-Corporation,28594240.0,1004354.0,0.193923,1.0,116957079.0,,31937704.0,18392669.0,,603112346.0,254.0,26050.0,5575278.0,50373206.0,92710.0,5753.0,4757554.0,2015-12-31,CA,8785.0,5369998.0,28.0,26063.0,-107952.0,2015-01-01 00:00:00,,,48516725.0,125619737.0,158620239.0,681.83,226.0,2015
ALVARADO PARKWAY INSTITUTE (054075),Psychiatric,Proprietary-Corporation,,,,1.0,21317822.0,,,,,76426526.0,66.0,22020.0,7566834.0,12548004.0,25806.0,2564.0,,2015-12-31,CA,11687.0,6816502.0,,,,2014-12-05 00:00:00,,,,9358620.0,,231.0,66.0,2015
AMERICAN FORK HOSPITAL (460023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7507012.0,4581790.0,0.34241,1.0,99549393.0,,8511220.0,10912957.0,,290731542.0,90.0,21088.0,4684138.0,34464564.0,32850.0,6013.0,7665936.0,2015-12-31,UT,3020.0,4782052.0,18.0,1956650.0,12198.0,2015-01-01 00:00:00,,,38633608.0,3070291.0,25122604.0,605.52,72.0,2015
AMERICAN ONCOLOGIC HOSPITAL (390196),Cancer (Acute Care Hospitals),Voluntary Nonprofit-Other,,,,1.0,243731163.0,0.92,,,,1475994531.0,100.0,23263.0,62300427.0,79651033.0,36600.0,4229.0,,2016-06-30,PA,8665.0,47818246.0,8.0,,,2015-07-01 00:00:00,,,,125133430.0,,1002.0,92.0,2015
AMERY REGIONAL MEDICAL CENTER (521308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,396033.0,0.580598,2.0,43557075.0,,,3865434.0,,75021073.0,25.0,2647.0,7943511.0,17068378.0,6125.0,1079.0,767158.0,2015-12-31,WI,1527.0,7720268.0,2.0,66522.0,,2015-01-01 00:00:00,,,,40523351.0,9666345.0,304.67,23.0,2015
ANAHEIM REGIONAL MEDICAL CENTER (050226),General Short Term (Acute Care Hospitals),Proprietary-Corporation,29696893.0,4005776.0,0.136431,1.0,188118047.0,,33389191.0,83209832.0,,1378846182.0,223.0,50775.0,5630720.0,82438315.0,81618.0,11711.0,9805414.0,2016-06-30,CA,13005.0,5496999.0,32.0,2321437.0,-152508.0,2015-07-01 00:00:00,,79022.0,85083246.0,50988516.0,441531161.0,872.31,180.0,2015
ANCORA PSYCHIATRIC HOSPITAL (314005),Psychiatric,Governmental-State,,-46757763.0,96.040572,1.0,147596112.0,,,,,1490141.0,515.0,153681.0,1786866.0,90695527.0,188490.0,327.0,,2016-06-30,NJ,3519.0,2497878.0,,,,2015-07-01 00:00:00,,,91982259.0,,,,515.0,2015
ANDALUSIA REGIONAL HOSPITAL (010036),General Short Term (Acute Care Hospitals),Proprietary-Corporation,7223601.0,1915206.0,0.144553,2.0,28368585.0,,8439227.0,2884129.0,,196250817.0,88.0,10310.0,3627381.0,12075464.0,32208.0,2936.0,12672094.0,2016-03-31,AL,5206.0,3540327.0,8.0,7966.0,2566.0,2015-04-01 00:00:00,,,11323166.0,-23599241.0,32938103.0,237.78,80.0,2015
ANDERSON COUNTY HOSPITAL (171316),Critical Access Hospitals,Voluntary Nonprofit-Other,,867326.0,0.783108,2.0,23444603.0,,,2359626.0,,29937875.0,12.0,1711.0,3843197.0,8408163.0,4380.0,125.0,986247.0,2015-12-31,KS,1609.0,4251703.0,,176241.0,,2015-01-01 00:00:00,,,,5383574.0,3179578.0,126.0,12.0,2015
ANDERSON HOSPITAL (140289),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,16080406.0,3769794.0,0.230743,1.0,105926465.0,,18584845.0,7831898.0,,459066180.0,134.0,27995.0,7641185.0,49364263.0,48910.0,7116.0,4051223.0,2015-12-31,IL,9147.0,7601048.0,12.0,2752836.0,-55784.0,2015-01-01 00:00:00,,139204.0,50200211.0,74031993.0,58161086.0,890.66,122.0,2015
ANDERSON REGIONAL MED CTR-SOUTH CAMP (250081),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7405.0,543972.0,0.47459,2.0,29906542.0,,9990.0,1404004.0,,63015539.0,33.0,6544.0,3220636.0,9823755.0,12045.0,407.0,1015038.0,2015-09-30,MS,5686.0,3286928.0,,68182.0,,2014-10-01 00:00:00,,100.0,9701256.0,376181.0,6500801.0,127.26,33.0,2015
ANDROSCOGGIN VALLEY HOSPITAL (301310),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2556320.0,0.558359,2.0,41520574.0,,,4689643.0,,74361820.0,25.0,5964.0,7886857.0,23131489.0,9125.0,1451.0,2051915.0,2015-12-31,NH,4280.0,8098159.0,,1493369.0,,2015-01-01 00:00:00,,,,41348725.0,11868544.0,309.53,25.0,2015
ANGEL MEDICAL CENTER (341326),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,5223520.0,0.310848,2.0,46945205.0,,,6720304.0,,151022964.0,25.0,6984.0,6381878.0,17284282.0,9125.0,2186.0,6494829.0,2015-09-30,NC,3695.0,4206575.0,5.0,3195263.0,,2014-10-01 00:00:00,,,,17762800.0,23081326.0,289.11,20.0,2015
ANIMAS SURGICAL HOSPITAL (060117),General Short Term (Acute Care Hospitals),Proprietary-Partnership,2204422.0,343503.0,0.254121,2.0,21273661.0,,2500602.0,1816833.0,,83714799.0,12.0,866.0,3392300.0,7415923.0,4380.0,409.0,1219506.0,2015-12-31,CO,495.0,3466758.0,,33601.0,16533.0,2015-01-01 00:00:00,,,6479061.0,6052626.0,11600506.0,99.79,12.0,2015
ANMED HEALTH (420027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,62949281.0,36518128.0,0.172974,1.0,328111574.0,,70036647.0,8164725.0,,1896885959.0,361.0,81292.0,32528348.0,194413768.0,131765.0,18373.0,132685234.0,2015-12-31,SC,33790.0,32813285.0,25.0,13253161.0,121498.0,2015-01-01 00:00:00,32.85,,130031026.0,357926331.0,39162700.0,3106.48,321.0,2015
ANMED HEALTH REHABILITATION HOSPITAL (423029),Rehabilitation,Proprietary-Partnership,,,,1.0,15190652.0,,,,,37012907.0,60.0,18294.0,,8368078.0,21560.0,1448.0,,2015-12-31,SC,15450.0,,,,,2015-01-01 00:00:00,,,8292031.0,9056043.0,,169.07,60.0,2015
ANN & ROBERT H. LURIE CHILDRENS HOS (143300),Childrens,Voluntary Nonprofit-Other,,,,1.0,541958630.0,,,,,1870590193.0,288.0,78068.0,1215087.0,302427707.0,105408.0,12422.0,,2016-08-31,IL,329.0,1238591.0,40.0,,,2015-09-01 00:00:00,247.08,,,632794735.0,,3572.29,168.0,2015
