Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
ADVENTIST HEALTH BAKERSFIELD (050455),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,42265884.0,6433485.0,0.169618,2.0,416630838.0,,45482798.0,126941041.0,,2456282004.0,254.0,71664.0,22204163.0,124981747.0,92710.0,15753.0,10720179.0,2021-12-31,CA,14022.0,21713556.0,43.0,4336251.0,-234002.0,2021-01-01 00:00:00,,,131941712.0,183918412.0,595507843.0,1231.22,211.0,2021
ADVENTIST HEALTH CASTLE (120006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,19615309.0,1248858.0,0.28753,2.0,149321082.0,,21213980.0,34673202.0,,519324281.0,160.0,26469.0,8007676.0,68030090.0,58400.0,6344.0,2094649.0,2021-12-31,HI,5591.0,7940301.0,8.0,642353.0,165683.0,2021-01-01 00:00:00,,,60518184.0,117653627.0,114673920.0,608.19,152.0,2021
ADVENTIST HEALTH CLEARLAKE (051317),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,3529931.0,0.409505,2.0,164870330.0,,,44532833.0,,402608393.0,25.0,6231.0,11694152.0,52532885.0,9125.0,1313.0,5702135.0,2021-12-31,CA,2956.0,10623220.0,4.0,1498032.0,,2021-01-01 00:00:00,,,,114433093.0,153129071.0,383.13,21.0,2021
ADVENTIST HEALTH GLENDALE (050239),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,111555605.0,9713806.0,0.14149,2.0,436516859.0,,116051077.0,137017018.0,,3085140419.0,323.0,73230.0,23511648.0,169264368.0,117895.0,15325.0,12456348.0,2021-12-31,CA,29498.0,22537204.0,,7123484.0,395121.0,2021-01-01 00:00:00,19.9,,166688440.0,299233237.0,847223796.0,1528.59,277.0,2021
ADVENTIST HEALTH HANFORD (050121),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,38465243.0,8847194.0,0.207746,1.0,282496679.0,,42390045.0,162301048.0,,1359820015.0,235.0,55386.0,13269827.0,100575994.0,85775.0,10652.0,13987822.0,2021-12-31,CA,14701.0,12583804.0,28.0,5808326.0,44266.0,2021-01-01 00:00:00,15.91,,108984608.0,318364837.0,564296259.0,996.94,207.0,2021
ADVENTIST HEALTH LODI MEMORIAL (050336),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,29947035.0,6842312.0,0.119425,1.0,200460306.0,,32356382.0,65510103.0,,1678541234.0,186.0,29112.0,17631087.0,74123084.0,67890.0,6637.0,23791161.0,2021-12-31,CA,9153.0,17199502.0,10.0,3762911.0,63094.0,2021-01-01 00:00:00,,,73231754.0,201625137.0,528828192.0,670.41,172.0,2021
ADVENTIST HEALTH MENDOCINO COAST (051325),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,753147.0,0.582502,2.0,62648071.0,,,9494995.0,,107549956.0,25.0,5168.0,11037222.0,20667310.0,9125.0,669.0,808305.0,2021-12-31,CA,2791.0,12272372.0,4.0,362910.0,,2021-01-01 00:00:00,,,,21204029.0,27147281.0,212.79,21.0,2021
ADVENTIST HEALTH REEDLEY (050192),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2447219.0,8230702.0,0.538626,2.0,186517506.0,,3251329.0,118613530.0,,346284050.0,49.0,9224.0,1704284.0,54438638.0,17885.0,1746.0,5686675.0,2021-12-31,CA,674.0,1564201.0,,5210474.0,-5138.0,2021-01-01 00:00:00,,,33562499.0,145909907.0,218459452.0,274.18,49.0,2021
ADVENTIST HEALTH SIMI VALLEY (050236),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,34415724.0,2989656.0,0.170793,1.0,171427562.0,,37173242.0,30522401.0,,1003713060.0,144.0,34626.0,8424917.0,66369959.0,52560.0,7430.0,3924732.0,2021-12-31,CA,13174.0,8266967.0,24.0,2186646.0,12170.0,2021-01-01 00:00:00,,,72104253.0,149683057.0,191852123.0,597.9,112.0,2021
ADVENTIST HEALTH SONORA (050335),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,36401882.0,1419796.0,0.188936,2.0,229266478.0,,38107998.0,65589834.0,,1213463333.0,84.0,16421.0,49851006.0,80374510.0,30660.0,4213.0,977405.0,2021-12-31,CA,8062.0,49265775.0,6.0,1079957.0,219202.0,2021-01-01 00:00:00,,,73574113.0,147257110.0,221824608.0,788.03,78.0,2021
ADVENTIST HEALTH ST. HELENA (050013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,40878618.0,1541273.0,0.140884,1.0,168449527.0,,41398043.0,40634428.0,,1195660254.0,127.0,20886.0,36874592.0,68610498.0,52571.0,3481.0,2240460.0,2021-12-31,CA,7510.0,36564809.0,12.0,1110675.0,179129.0,2021-01-01 00:00:00,,304134.0,60502107.0,124427336.0,228349876.0,647.64,115.0,2021
ADVENTIST HEALTH TEHACHAPI VALLEY (051301),Critical Access Hospitals,Voluntary Nonprofit-Church,,1393310.0,0.257092,1.0,50227234.0,,,7967615.0,,195366486.0,25.0,6011.0,1779571.0,17595075.0,9125.0,1093.0,4616047.0,2021-12-31,CA,1464.0,959611.0,4.0,174275.0,,2021-01-01 00:00:00,,,,73285054.0,65850746.0,264.95,21.0,2021
ADVENTIST HEALTH TULARE (050784),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,8190472.0,918976.0,0.242078,1.0,63902743.0,,9030067.0,19237738.0,,263976045.0,73.0,9231.0,2466303.0,23148474.0,26645.0,2348.0,2638744.0,2021-12-31,CA,2383.0,2466385.0,8.0,248436.0,,2021-01-01 00:00:00,1.62,90298.0,24350336.0,59120373.0,127446892.0,224.0,65.0,2021
ADVENTIST HEALTH UKIAH VALLEY (050301),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,18766940.0,4014905.0,0.244526,2.0,162138533.0,,21939877.0,29369641.0,,663072859.0,50.0,14631.0,24790984.0,53674248.0,18250.0,3415.0,5807798.0,2021-12-31,CA,5752.0,24808311.0,8.0,2466311.0,70915.0,2021-01-01 00:00:00,13.02,,53828432.0,88125674.0,208339937.0,547.6,40.0,2021
ADVENTIST HEALTH VALLEJO (054074),Psychiatric,Voluntary Nonprofit-Church,,,,1.0,28071817.0,,,,,89214096.0,61.0,18245.0,382093.0,14288707.0,22265.0,2007.0,,2021-12-31,CA,4703.0,382093.0,,,,2021-01-01 00:00:00,,,,3284882.0,,142.27,61.0,2021
ADVENTIST HEALTH WHITE MEMORIAL (050103),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,39724923.0,7389446.0,0.133858,2.0,371624303.0,,41531368.0,223906908.0,,2776264826.0,310.0,78368.0,8748501.0,149552531.0,113150.0,17061.0,11509831.0,2021-12-31,CA,9275.0,8433977.0,34.0,5541874.0,-19605.0,2021-01-01 00:00:00,64.56,,150476894.0,160493564.0,1406494034.0,1468.52,248.0,2021
ADVENTIST HINSDALE HOSPITAL (140122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,33501998.0,5317569.0,0.233455,1.0,225957141.0,,35428082.0,22906168.0,,967882128.0,244.0,44628.0,16856070.0,75832259.0,89060.0,9470.0,2012534.0,2021-12-31,IL,12102.0,17353457.0,58.0,4758241.0,972.0,2021-01-01 00:00:00,27.63,,66534283.0,214423170.0,123360018.0,817.89,186.0,2021
ADVENTIST LAGRANGE MEMORIAL HOSPITAL (140065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,37777843.0,4012052.0,0.228742,2.0,158228650.0,,39647594.0,10289359.0,,691733550.0,159.0,30623.0,14995953.0,47913183.0,58035.0,6699.0,1575784.0,2021-12-31,IL,14415.0,15667911.0,27.0,3557635.0,114450.0,2021-01-01 00:00:00,20.53,,45306917.0,179251557.0,79713949.0,556.57,132.0,2021
ADVENTIST MEDICAL CENTER-PORTLAND (380060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,23900764.0,6367147.0,0.232279,1.0,244635068.0,,25948833.0,64254463.0,,1053195766.0,168.0,31298.0,13392385.0,131078584.0,61320.0,7485.0,6736108.0,2021-12-31,OR,6467.0,13220458.0,12.0,4727990.0,187372.0,2021-01-01 00:00:00,,,95896349.0,191219287.0,267926834.0,1491.29,156.0,2021
ADVENTIST REHAB. HOSPT. OF MD (213029),Rehabilitation,Voluntary Nonprofit-Church,,,,1.0,53918985.0,,,,,87797816.0,97.0,28606.0,228871.0,32946882.0,35405.0,2039.0,,2021-12-31,MD,16035.0,228871.0,,,,2021-01-01 00:00:00,,,,14444019.0,,401.8,97.0,2021
ADVOCATE CHRIST HOSPITAL (140208),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,190009779.0,28468697.0,0.243508,1.0,1047462831.0,,204347267.0,252030323.0,,4301546684.0,711.0,243912.0,32765515.0,375693718.0,259515.0,38264.0,58504320.0,2021-12-31,IL,52362.0,36216326.0,188.0,13883719.0,-79561.0,2021-01-01 00:00:00,241.02,1801516.0,359471300.0,8807582000.0,1006624428.0,4389.0,523.0,2021
ADVOCATE GOOD SAMARITAN HOSPITAL (140288),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,62744391.0,8841393.0,0.224226,1.0,322259582.0,,68180036.0,30912082.0,,1437207979.0,293.0,75606.0,18772096.0,105072746.0,106945.0,15487.0,15195183.0,2021-12-31,IL,23827.0,18519493.0,64.0,5326721.0,335434.0,2021-01-01 00:00:00,,509247.0,110765001.0,8807582000.0,186250355.0,1196.0,229.0,2021
ADVOCATE LUTHERAN GENERAL HOSPITAL (140223),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,135098903.0,20635181.0,0.233412,2.0,728158470.0,,144017870.0,111704798.0,,3119625128.0,543.0,159096.0,44418039.0,261513529.0,198195.0,27643.0,32174832.0,2021-12-31,IL,42770.0,44260073.0,42.0,12847372.0,305676.0,2021-01-01 00:00:00,217.53,1365288.0,239269776.0,8807582000.0,513768163.0,2929.07,415.0,2021
ADVOCATE NORTHSIDE HEALTH SYSTEM (140182),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,55480159.0,13067640.0,0.205614,1.0,443361883.0,,57678233.0,37580666.0,,2156283183.0,237.0,53358.0,21071687.0,146889033.0,86691.0,11234.0,28889483.0,2021-12-31,IL,10619.0,21453602.0,66.0,6878751.0,13639.0,2021-01-01 00:00:00,186.63,,134522841.0,8807582000.0,308525179.0,1644.05,120.0,2021
ADVOCATE SHERMAN HOSPITAL (140030),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,42721965.0,13846590.0,0.207796,1.0,301765402.0,,47319523.0,31756431.0,,1452222099.0,255.0,53791.0,26842326.0,90920019.0,93075.0,14026.0,25209259.0,2021-12-31,IL,16936.0,26751911.0,30.0,8452108.0,117550.0,2021-01-01 00:00:00,,,96512820.0,8807582000.0,202740968.0,1053.92,225.0,2021
ADVOCATE SOUTHLAND HOSPITAL (140048),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,45450993.0,13088694.0,0.237133,1.0,388046369.0,,48472040.0,46007584.0,,1636411048.0,438.0,80171.0,15966134.0,119363384.0,159870.0,16582.0,25320629.0,2021-12-31,IL,19430.0,15491225.0,44.0,6845204.0,15124.0,2021-01-01 00:00:00,,,128192700.0,8807582000.0,403290984.0,1446.0,394.0,2021
AHC SHADY GROVE MEDICAL CENTER (210057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,99330315.0,,0.729409,1.0,371941047.0,,106149988.0,,,509921303.0,360.0,109981.0,33404184.0,154306812.0,131400.0,20399.0,,2021-12-31,MD,33984.0,21650057.0,22.0,,,2021-01-01 00:00:00,,,143504267.0,445601609.0,,1921.43,307.0,2021
AHC WHITE OAK MEDICAL CENTER (210016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,92214366.0,,0.997942,1.0,367477675.0,,97310348.0,,,368235506.0,178.0,69659.0,26955798.0,103584213.0,64970.0,13333.0,,2021-12-31,MD,27765.0,19454438.0,26.0,,,2021-01-01 00:00:00,,,90054199.0,517208225.0,,1126.03,152.0,2021
AHN HEMPFIELD NEIGHBORHOOD HOSPITAL (390333),General Short Term (Acute Care Hospitals),Proprietary-Corporation,695921.0,12732.0,0.203212,1.0,40321897.0,,807221.0,2617754.0,,198422933.0,40.0,2707.0,1384056.0,11132840.0,14600.0,745.0,,2021-12-31,PA,345.0,1383865.0,,12732.0,,2021-01-01 00:00:00,,,11599109.0,54895338.0,40657699.0,175.73,40.0,2021
AHN REHABILITATION HOSPITAL (113029),Rehabilitation,Voluntary Nonprofit-Other,,,,1.0,19287598.0,,,,,44831998.0,58.0,14283.0,14643.0,11694508.0,21170.0,950.0,,2021-12-31,GA,7453.0,15145.0,,,,2021-01-01 00:00:00,,,,1336201.0,,178.43,58.0,2021
AIKEN REGIONAL MEDICAL CENTER (420082),General Short Term (Acute Care Hospitals),Proprietary-Corporation,27904572.0,13455796.0,0.122988,1.0,163688935.0,,31425641.0,26029604.0,,1330931549.0,211.0,43042.0,10015381.0,58685452.0,66065.0,10243.0,50684307.0,2021-12-31,SC,11407.0,10071622.0,35.0,6927203.0,-112814.0,2021-01-01 00:00:00,4.86,,52858015.0,-164434617.0,248431670.0,906.82,176.0,2021
AKRON GENERAL MEDICAL CENTER (360027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,74819947.0,15257148.0,0.203608,2.0,545127695.0,,79642170.0,87597154.0,,2677343929.0,401.0,112333.0,39867785.0,258256713.0,146365.0,23774.0,16466137.0,2021-12-31,OH,24134.0,39296565.0,34.0,11601849.0,41938.0,2021-01-01 00:00:00,147.28,188938.0,220603083.0,278800541.0,477392346.0,3419.1,333.0,2021
ALAMANCE REGIONAL MEDICAL CENTER (340070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,27867442.0,20891560.0,0.286393,1.0,247889457.0,,30156035.0,20720715.0,,865556290.0,176.0,45953.0,16404626.0,92854280.0,64240.0,11638.0,31842440.0,2021-09-30,NC,9848.0,15777639.0,32.0,11667304.0,199650.0,2020-10-01 00:00:00,,,80651389.0,56159161.0,97385272.0,1306.29,144.0,2021
ALAMEDA HEALTH SYSTEM (050320),General Short Term (Acute Care Hospitals),Governmental-County,80711774.0,72880005.0,0.322757,1.0,889345794.0,,85701131.0,214325801.0,,2755462026.0,217.0,63542.0,18740578.0,459530180.0,79205.0,12000.0,25441029.0,2022-06-30,CA,13596.0,17690856.0,86.0,64662326.0,-64789.0,2021-07-01 00:00:00,113.51,825613.0,288751316.0,1200132825.0,1366555327.0,2872.58,131.0,2021
ALAMEDA HOSPITAL (050211),General Short Term (Acute Care Hospitals),Governmental-Hospital District,15626302.0,7102479.0,0.244612,1.0,147093705.0,,16979696.0,45277839.0,,601333750.0,66.0,11865.0,4355686.0,59975667.0,24090.0,2467.0,2289125.0,2022-06-30,CA,4561.0,4367305.0,,6539338.0,-11885.0,2021-07-01 00:00:00,,36026.0,44633775.0,1200132825.0,273794390.0,330.03,58.0,2021
ALASKA NATIVE MEDICAL CENTER (020026),General Short Term (Acute Care Hospitals),Governmental- Federal,42223145.0,,,1.0,469714113.0,,45130974.0,,,7098250.0,174.0,40053.0,24212806.0,234063301.0,63146.0,8079.0,,2021-09-30,AK,10305.0,23749218.0,,,86964.0,2020-10-01 00:00:00,,451780.0,145245777.0,,,3047.0,173.0,2021
ALASKA PSYCHIATRIC INSTITUTE (024002),Psychiatric,Governmental-Hospital District,,,,1.0,40421599.0,,,,,35045280.0,80.0,21467.0,29980.0,20555562.0,29200.0,677.0,,2022-06-30,AK,1635.0,34684.0,,,,2021-07-01 00:00:00,,,20494341.0,,,269.97,80.0,2021
ALASKA REGIONAL HOSPITAL (020017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,53091791.0,6025778.0,0.126662,2.0,221535251.0,,56603458.0,60227816.0,,1749027157.0,166.0,42868.0,16263656.0,78081892.0,60590.0,7205.0,5846063.0,2021-12-31,AK,16934.0,16032818.0,24.0,5110782.0,327831.0,2021-01-01 00:00:00,,568242.0,79504562.0,-580574424.0,393572000.0,725.7,142.0,2021
ALASKA SPECIALTY HOSPITAL  LLC (022001),General Long Term,Voluntary Nonprofit-Church,,,,1.0,43364062.0,,,,,90820262.0,36.0,9081.0,,17048463.0,14695.0,246.0,,2021-12-31,AK,3973.0,,,,,2021-01-01 00:00:00,,,,78407640.0,,170.74,36.0,2021
ALBANY MEDICAL CENTER HOSPITAL (330013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,159636371.0,8038485.0,0.256794,2.0,888269664.0,,169808997.0,173988853.0,,3459069448.0,743.0,213760.0,43053669.0,337057660.0,271195.0,34232.0,15711298.0,2021-12-31,NY,50627.0,42974839.0,85.0,3921713.0,-766902.0,2021-01-01 00:00:00,404.98,385144.0,297281036.0,689873850.0,787217204.0,5006.1,581.0,2021
ALBERT EINSTEIN MEDICAL CENTER (390142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,122654634.0,8991688.0,0.22919,1.0,684731133.0,,119321079.0,294904151.0,,2987609812.0,407.0,108292.0,17195459.0,342893228.0,148555.0,22000.0,32454514.0,2022-06-30,PA,18562.0,22606952.0,32.0,1253001.0,-63320.0,2021-07-01 00:00:00,397.61,912821.0,270744280.0,592247862.0,1104662009.0,3996.95,336.0,2021
ALBERT J SOLNIT CHILDRENS CENTER (074015),Psychiatric,Governmental-State,,,,,,,,,,,,,,,,,,2022-06-30,CT,,,,,,2021-07-01 00:00:00,,,,,,,,2021
ALEXANDRIA BEHAVORIAL HEALTH HSP (244012),Psychiatric,Governmental-State,,,,2.0,8830241.0,,,,,44624.0,16.0,5578.0,,6513406.0,5840.0,106.0,,2022-06-30,MN,799.0,,,,,2021-07-01 00:00:00,,,,,,128731.0,16.0,2021
ALEXIAN BROTHERS BEHAVIORAL HEALTH (144031),Psychiatric,Voluntary Nonprofit-Church,,,,1.0,72386932.0,,,,,160458274.0,141.0,37850.0,493825.0,48776439.0,51465.0,4421.0,,2022-06-30,IL,6836.0,513461.0,,,,2021-07-01 00:00:00,,,,18855711.0,,522.01,141.0,2021
ALEXIAN BROTHERS MEDICAL CENTER (140258),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,79332910.0,14422510.0,0.215158,2.0,503060876.0,,86004255.0,36182146.0,,2338101103.0,282.0,79795.0,38284156.0,129708613.0,102930.0,15739.0,5182599.0,2022-06-30,IL,30192.0,37717441.0,36.0,13006444.0,35915.0,2021-07-01 00:00:00,,644655.0,118571412.0,211662044.0,267759855.0,1274.21,246.0,2021
ALFRED I DUPONT HOSP FOR CHILDREN (083300),Childrens,Voluntary Nonprofit-Other,,,,1.0,487195590.0,,,,,1495284854.0,207.0,54394.0,190240.0,383847009.0,75555.0,7305.0,,2021-12-31,DE,95.0,228612.0,69.0,,,2021-01-01 00:00:00,129.94,,,58510589.0,,1971.65,114.0,2021
ALHAMBRA (054032),Psychiatric,Proprietary-Corporation,,,,1.0,24246120.0,,,,,77134701.0,97.0,31809.0,2507503.0,16804667.0,35405.0,5103.0,,2022-01-31,CA,3068.0,2507503.0,,,,2021-02-01 00:00:00,,,,-76498226.0,,240.62,97.0,2021
ALHAMBRA HOSPITAL (050281),General Short Term (Acute Care Hospitals),Proprietary-Corporation,10314281.0,1150207.0,0.211467,1.0,104534214.0,,13488335.0,22748271.0,,494328077.0,101.0,17831.0,1407087.0,44451239.0,36865.0,3588.0,603824.0,2022-06-30,CA,4803.0,1729232.0,13.0,1022518.0,40974.0,2021-07-01 00:00:00,,,39793610.0,137777847.0,199801155.0,456.04,88.0,2021
ALICE HYDE MEDICAL CENTER (330084),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3542656.0,1088077.0,0.378328,2.0,85689994.0,,3388088.0,8280564.0,,226496402.0,47.0,4602.0,7280652.0,50947425.0,17155.0,1090.0,1613358.0,2021-09-30,NY,1468.0,7283690.0,4.0,483718.0,30897.0,2020-10-01 00:00:00,,,33192584.0,57326608.0,44474280.0,467.23,43.0,2021
ALICE PECK DAY MEMORIAL HOSPITAL (301305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,958930.0,0.541966,2.0,73066080.0,,,5083046.0,,134816614.0,24.0,4395.0,12120527.0,29441169.0,8760.0,605.0,1719788.0,2022-06-30,NH,2842.0,11590093.0,,84412.0,,2021-07-01 00:00:00,,,,66686000.0,17880293.0,341.45,24.0,2021
ALLE-KISKI MEDICAL CENTER (390032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6867234.0,1284908.0,0.265075,1.0,122579007.0,,7717381.0,5806824.0,,462430902.0,131.0,12699.0,4406323.0,41488564.0,47815.0,2739.0,2231093.0,2022-06-30,PA,2841.0,4477619.0,16.0,679508.0,7670.0,2021-07-01 00:00:00,,,33952813.0,2932674.0,52476200.0,647.82,115.0,2021
ALLEGHANY MEMORIAL HOSPITAL (341320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,600267.0,0.461972,2.0,10142850.0,,,842874.0,,21955549.0,25.0,575.0,1644913.0,5148714.0,9125.0,141.0,1241299.0,2021-09-30,NC,375.0,1417388.0,,31699.0,,2020-10-01 00:00:00,,,,8115135.0,2177832.0,86.84,25.0,2021
ALLEGHENY GENERAL HOSPITAL (390050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,138629747.0,4948877.0,0.200663,1.0,702758334.0,,141637067.0,52944382.0,,3502188676.0,552.0,118447.0,21390415.0,218380221.0,190161.0,19106.0,10109558.0,2022-06-30,PA,23672.0,26396098.0,50.0,2842157.0,-118124.0,2021-07-01 00:00:00,392.58,,184821249.0,683725687.0,380671358.0,3264.04,430.0,2021
ALLEGIANCE BEHAVIORAL CTR OF PLAINVI (454101),Psychiatric,Proprietary-Corporation,,,,2.0,2950357.0,,,,,5129651.0,20.0,2609.0,,1483036.0,7300.0,183.0,,2021-12-31,TX,1682.0,,,,,2021-01-01 00:00:00,,,1483036.0,2450884.0,,30.0,20.0,2021
ALLEGIANCE SPECIALTY HOSPITAL OF GRE (252013),General Long Term,Proprietary-Corporation,,,,2.0,11900693.0,,,,,59547211.0,39.0,8093.0,1105743.0,5391787.0,14235.0,241.0,,2021-10-31,MS,4866.0,1071701.0,,,,2020-11-01 00:00:00,,,5391787.0,5911265.0,,79.0,39.0,2021
ALLEN COUNTY REGIONAL HOSPITAL (171373),General Short Term (Critical Access Hospitals),Governmental-County,,1677983.0,0.557548,2.0,26085807.0,,,1451265.0,,46786673.0,25.0,1695.0,4175212.0,9032751.0,9125.0,243.0,2732054.0,2021-12-31,KS,1245.0,4530774.0,,268697.0,,2021-01-01 00:00:00,,,,24739856.0,5785701.0,111.71,25.0,2021
ALLEN MEMORIAL HOSPITAL (160110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,27991216.0,3426224.0,0.263752,2.0,200069377.0,,31174243.0,30081694.0,,758552006.0,191.0,40510.0,16296901.0,92913866.0,69715.0,9515.0,4113163.0,2021-12-31,IA,10388.0,16581481.0,19.0,2306813.0,111973.0,2021-01-01 00:00:00,4.67,,67206686.0,178680520.0,107716984.0,1210.96,172.0,2021
ALLEN PARISH HOSPITAL (190133),General Short Term (Acute Care Hospitals),Governmental-Hospital District,1144169.0,602501.0,0.459688,2.0,17100569.0,,1026202.0,7211410.0,,37200404.0,25.0,2489.0,302554.0,7042398.0,9125.0,464.0,1317450.0,2022-06-30,LA,746.0,303862.0,,433.0,,2021-07-01 00:00:00,,,5238164.0,23052767.0,12400976.0,78.12,25.0,2021
ALLENDALE COUNTY HOSPITAL (421300),General Short Term (Critical Access Hospitals),Governmental-County,,2389250.0,0.938136,2.0,16593116.0,,,1020689.0,,17687324.0,25.0,1519.0,919420.0,9263591.0,9125.0,120.0,2510680.0,2021-09-30,SC,505.0,816698.0,,98250.0,,2020-10-01 00:00:00,,,,8369689.0,2955496.0,113.88,25.0,2021
ALLIANCE COMMUNITY HOSPITAL (360131),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5904631.0,2042664.0,0.3684,2.0,90604303.0,,6518764.0,46247108.0,,245939708.0,55.0,6969.0,6634003.0,41077236.0,20075.0,1173.0,2740581.0,2021-12-31,OH,1807.0,6478766.0,12.0,1036894.0,-17067.0,2021-01-01 00:00:00,9.04,,33324304.0,-3256317.0,11460621.0,577.45,43.0,2021
ALLIANCE HEALTH CENTER (250151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1427870.0,1120388.0,0.288736,2.0,23687173.0,,1766230.0,9057290.0,,82037514.0,79.0,5585.0,860767.0,13964234.0,28835.0,912.0,761318.0,2021-12-31,MS,2085.0,860767.0,,878850.0,,2021-01-01 00:00:00,,,5868034.0,49751009.0,23212800.0,35.24,79.0,2021
ALLIANCE HEALTH CLINTON (370029),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2203813.0,1261546.0,0.229631,2.0,24392680.0,,2150309.0,1880602.0,,106225341.0,45.0,1848.0,3756846.0,8203552.0,16425.0,522.0,2964263.0,2022-03-31,OK,879.0,3759094.0,4.0,561455.0,3923.0,2021-04-01 00:00:00,,,6993196.0,13803898.0,17829722.0,90.85,41.0,2021
ALLIANCE HEALTH SEMINOLE (370229),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1774998.0,1130416.0,0.179659,2.0,15370299.0,,1730069.0,2632779.0,,85552831.0,32.0,1706.0,1349618.0,5267304.0,11680.0,447.0,2131517.0,2022-03-31,OK,835.0,1349874.0,,714897.0,,2021-04-01 00:00:00,,,4426232.0,11722745.0,21650583.0,68.43,32.0,2021
ALLIANCE HEALTHCARE SYSTEM (250012),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1099041.0,3741.0,0.583554,1.0,11019679.0,,1002749.0,662398.0,,18883729.0,27.0,2147.0,188395.0,5141673.0,9855.0,342.0,10210.0,2021-12-31,MS,1161.0,188522.0,,,,2021-01-01 00:00:00,,2986.0,3436694.0,22279347.0,1255935.0,73.76,27.0,2021
ALLIANCEHEALTH DURANT (370014),General Short Term (Acute Care Hospitals),Proprietary-Corporation,23084101.0,6045382.0,0.064028,2.0,79927312.0,,25328139.0,11249144.0,,1248326013.0,111.0,24331.0,5812040.0,28846263.0,40515.0,5926.0,20885489.0,2021-09-30,OK,10481.0,5323375.0,14.0,4420109.0,-107470.0,2020-10-01 00:00:00,14.0,,29447711.0,-123389529.0,250852969.0,377.73,97.0,2021
