Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
ADVENTIST HEALTH GLENDALE (050239),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,101304058.0,13013813.0,0.135251,2.0,383614471.0,,109920428.0,69131073.0,,2836319295.0,323.0,74044.0,21540322.0,164047795.0,116743.0,17778.0,18898941.0,2019-12-31,CA,32153.0,21673857.0,,9621720.0,57665.0,2019-01-01 00:00:00,19.98,,163187204.0,246812379.0,769807061.0,1695.69,277.0,2019
ADVENTIST HEALTH HANFORD (050121),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,37453227.0,8100513.0,0.209374,1.0,244400669.0,,42412279.0,68412026.0,,1167291220.0,230.0,45534.0,12226627.0,96313682.0,83950.0,9791.0,18000707.0,2019-12-31,CA,14978.0,11808792.0,22.0,4070174.0,26932.0,2019-01-01 00:00:00,2.69,322300.0,102805734.0,283647414.0,427225578.0,1238.65,208.0,2019
ADVENTIST HEALTH LODI MEMORIAL (050336),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,34293325.0,7213748.0,0.126794,1.0,189824341.0,,38769719.0,30048880.0,,1497103825.0,186.0,29487.0,17345001.0,81792322.0,67410.0,8190.0,20656355.0,2019-12-31,CA,12265.0,17395896.0,10.0,4237413.0,-77530.0,2019-01-01 00:00:00,,291149.0,81999556.0,170194528.0,463794593.0,882.13,172.0,2019
ADVENTIST HEALTH REEDLEY (050192),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2662410.0,8464415.0,0.57804,2.0,183071996.0,,2592304.0,102809530.0,,316711494.0,49.0,6021.0,1792112.0,51629494.0,17885.0,1803.0,4228107.0,2019-12-31,CA,719.0,1685144.0,,6126740.0,-3089.0,2019-01-01 00:00:00,10.21,,38158466.0,67437824.0,203490630.0,306.22,49.0,2019
ADVENTIST HEALTH SIMI VALLEY (050236),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,29431404.0,3894197.0,0.180722,1.0,141226949.0,,32333806.0,14452119.0,,781460345.0,144.0,30088.0,5820689.0,58044572.0,52560.0,7490.0,5472441.0,2019-12-31,CA,12244.0,5884335.0,24.0,2793359.0,-10813.0,2019-01-01 00:00:00,,,61794161.0,148057567.0,152687669.0,554.22,112.0,2019
ADVENTIST HEALTH SONORA (050335),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,34485242.0,3235753.0,0.220482,2.0,233514798.0,,37416975.0,35236687.0,,1059108873.0,84.0,15912.0,44565142.0,82482812.0,30660.0,4384.0,9590670.0,2019-12-31,CA,8321.0,45033429.0,6.0,935757.0,93351.0,2019-01-01 00:00:00,,,77713433.0,119680060.0,190395587.0,887.79,78.0,2019
ADVENTIST HEALTH ST. HELENA (050013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,44867288.0,3846134.0,0.163625,1.0,164854155.0,,47993488.0,10675298.0,,1007511073.0,138.0,21756.0,26608156.0,71651115.0,44742.0,3672.0,2496023.0,2019-12-31,CA,9542.0,26839613.0,12.0,3272868.0,158351.0,2019-01-01 00:00:00,,473775.0,65080211.0,123737883.0,112396195.0,666.18,126.0,2019
ADVENTIST HEALTH TEHACHAPI VALLEY (051301),Critical Access Hospitals,Voluntary Nonprofit-Church,,915759.0,0.291898,1.0,36533828.0,,,5778003.0,,125159614.0,25.0,3522.0,1392305.0,13728366.0,7605.0,645.0,201760.0,2019-12-31,CA,796.0,678731.0,4.0,845143.0,,2019-01-01 00:00:00,,,,67842821.0,44872126.0,138.18,21.0,2019
ADVENTIST HEALTH UKIAH VALLEY (050301),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,16124689.0,5161324.0,0.291791,2.0,155036863.0,,17406148.0,19565217.0,,531328364.0,50.0,13377.0,21346763.0,54151198.0,18250.0,3644.0,4069316.0,2019-12-31,CA,5302.0,21351774.0,8.0,3918729.0,179266.0,2019-01-01 00:00:00,0.9,,56823876.0,93982932.0,134212271.0,511.82,40.0,2019
ADVENTIST HEALTH VALLEJO (054074),Psychiatric,Voluntary Nonprofit-Church,,,,1.0,28777008.0,,,,,92123854.0,61.0,19832.0,437363.0,14289672.0,22265.0,2944.0,,2019-12-31,CA,5849.0,446291.0,,,,2019-01-01 00:00:00,,,,1917937.0,,153.37,61.0,2019
ADVENTIST HEALTH WHITE MEMORIAL (050103),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,43150660.0,9848711.0,0.129038,2.0,339815006.0,,46017953.0,85087952.0,,2633443321.0,310.0,85653.0,8391098.0,142004667.0,112760.0,19139.0,17455278.0,2019-12-31,CA,11687.0,8415364.0,34.0,7204607.0,127841.0,2019-01-01 00:00:00,64.39,,143124276.0,97959113.0,1138141430.0,1550.3,243.0,2019
ADVENTIST HINSDALE HOSPITAL (140122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,38865818.0,3920602.0,0.256101,1.0,284128287.0,,43368330.0,14099909.0,,1109437958.0,244.0,47620.0,18353247.0,86978871.0,89060.0,10991.0,8092695.0,2019-12-31,IL,15188.0,18618856.0,58.0,1782557.0,259800.0,2019-01-01 00:00:00,27.32,,77687539.0,212232025.0,95638456.0,1700.29,186.0,2019
ADVENTIST LAGRANGE MEMORIAL HOSPITAL (140065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,38923467.0,5414296.0,0.225545,1.0,139715589.0,,43384596.0,5840175.0,,619458229.0,159.0,31221.0,11777211.0,49357913.0,58035.0,7421.0,5260353.0,2019-12-31,IL,16764.0,11913891.0,27.0,4155841.0,336718.0,2019-01-01 00:00:00,20.19,,48298621.0,151990898.0,57740428.0,1012.06,132.0,2019
ADVENTIST MEDICAL CENTER-PORTLAND (380060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,28861227.0,7699384.0,0.225254,1.0,202359421.0,,30823322.0,31220930.0,,898362355.0,168.0,32438.0,11528227.0,134373295.0,61320.0,9207.0,11193661.0,2019-12-31,OR,8249.0,11614783.0,12.0,5066816.0,432009.0,2019-01-01 00:00:00,,,87810938.0,151263880.0,182160878.0,1320.07,156.0,2019
ADVENTIST REHAB. HOSPT. OF MD (213029),Rehabilitation,Voluntary Nonprofit-Church,,,,1.0,46467515.0,,,,,79515195.0,97.0,27937.0,501.0,29956596.0,35405.0,1956.0,,2019-12-31,MD,15485.0,512.0,,,,2019-01-01 00:00:00,,,,9918977.0,,380.04,97.0,2019
ADVOCATE BROMENN MEDICAL CENTER (140127),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,28668967.0,5618876.0,0.281356,1.0,138198483.0,,31219924.0,14609982.0,,491186694.0,206.0,31943.0,8925500.0,61802533.0,75190.0,7854.0,9891550.0,2019-12-31,IL,10623.0,8955405.0,48.0,2777184.0,152399.0,2019-01-01 00:00:00,13.76,,58851427.0,7234705000.0,75107972.0,917.3,158.0,2019
ADVOCATE CHRIST HOSPITAL (140208),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,207826995.0,37660324.0,0.265663,1.0,1012079433.0,,222484835.0,224566179.0,,3809630155.0,711.0,231128.0,35798036.0,380130107.0,259303.0,41237.0,39695862.0,2019-12-31,IL,60418.0,39647966.0,188.0,26796143.0,273242.0,2019-01-01 00:00:00,236.63,469124.0,353216313.0,7234705000.0,818176017.0,4924.72,523.0,2019
ADVOCATE EUREKA HOSPITAL (141309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,426923.0,0.583804,1.0,19571888.0,,,752793.0,,33524781.0,25.0,1728.0,2229958.0,9245171.0,9125.0,161.0,731374.0,2019-12-31,IL,1076.0,2315079.0,,55638.0,,2019-01-01 00:00:00,,,,7234705000.0,7285630.0,85.36,25.0,2019
ADVOCATE GOOD SAMARITAN HOSPITAL (140288),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,59311242.0,12046445.0,0.240451,1.0,304458391.0,,65877121.0,22875249.0,,1266199490.0,284.0,66949.0,20315973.0,112488029.0,103660.0,15904.0,16007535.0,2019-12-31,IL,23425.0,20350938.0,55.0,8074906.0,171756.0,2019-01-01 00:00:00,,172494.0,110296032.0,7234705000.0,144550419.0,1570.0,229.0,2019
ADVOCATE LUTHERAN GENERAL HOSPITAL (140223),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,136865674.0,24042366.0,0.247422,2.0,643794079.0,,149384770.0,80267918.0,,2602010251.0,543.0,147881.0,38863792.0,263818013.0,195117.0,26955.0,23382285.0,2019-12-31,IL,44146.0,39142181.0,42.0,18015341.0,-325135.0,2019-01-01 00:00:00,212.75,350913.0,232853375.0,7234705000.0,407920897.0,3106.18,415.0,2019
ADVOCATE NORTHSIDE HEALTH SYSTEM (140182),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,49961132.0,17995769.0,0.219875,1.0,347203656.0,,53966656.0,58987148.0,,1579095558.0,243.0,52723.0,18867358.0,146921213.0,88618.0,12878.0,19390823.0,2019-12-31,IL,10968.0,19416036.0,75.0,13493317.0,70982.0,2019-01-01 00:00:00,182.62,,120624753.0,7234705000.0,254086874.0,1829.97,126.0,2019
ADVOCATE SHERMAN HOSPITAL (140030),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,49922709.0,14947720.0,0.208354,1.0,288245812.0,,55323068.0,30386364.0,,1383442072.0,255.0,55681.0,30474499.0,101066584.0,93075.0,15880.0,18733604.0,2019-12-31,IL,20453.0,30621631.0,30.0,10876888.0,327332.0,2019-01-01 00:00:00,,,101566396.0,7234705000.0,172592039.0,1316.04,225.0,2019
ADVOCATE SOUTHLAND HOSPITAL (140048),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,21191461.0,10312065.0,0.283943,1.0,144483822.0,,22940962.0,26039567.0,,508848416.0,201.0,29746.0,5481136.0,53862489.0,73365.0,7584.0,7005493.0,2019-12-31,IL,8740.0,5196095.0,24.0,8216857.0,112497.0,2019-01-01 00:00:00,,,54793356.0,7234705000.0,142637917.0,752.0,177.0,2019
AIKEN REGIONAL MEDICAL CENTER (420082),General Short Term (Acute Care Hospitals),Proprietary-Corporation,28070106.0,13179921.0,0.127497,1.0,153181261.0,,32306567.0,24593907.0,,1201447889.0,211.0,44548.0,11539037.0,61114944.0,77015.0,10431.0,42076205.0,2019-12-31,SC,14464.0,11831863.0,35.0,7626721.0,-128749.0,2019-01-01 00:00:00,4.77,236686.0,55792862.0,-144504026.0,212331012.0,980.48,176.0,2019
AKRON GENERAL MEDICAL CENTER (360027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,70556182.0,17933546.0,0.186355,1.0,502160598.0,,77267283.0,69451226.0,,2694642973.0,402.0,102136.0,36817896.0,240594865.0,146730.0,24106.0,19191232.0,2019-12-31,OH,26631.0,37127063.0,34.0,14138149.0,15750.0,2019-01-01 00:00:00,138.17,,209407538.0,277679487.0,482080021.0,3501.02,334.0,2019
ALAMANCE REGIONAL MEDICAL CENTER (340070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,25019198.0,20083320.0,0.282711,1.0,232847461.0,,27843438.0,16738438.0,,823623321.0,176.0,38961.0,17461307.0,86422803.0,64240.0,10818.0,35033857.0,2019-09-30,NC,9235.0,17506373.0,32.0,10048758.0,-65384.0,2018-10-01 00:00:00,,,73950603.0,26717640.0,95523392.0,1297.64,144.0,2019
ALAMEDA HEALTH SYSTEM (050320),General Short Term (Acute Care Hospitals),Governmental-County,87215229.0,52594136.0,0.343654,1.0,822672571.0,,80904932.0,73410958.0,,2393898507.0,215.0,63111.0,15567371.0,377472093.0,78690.0,11126.0,6312923.0,2020-06-30,CA,14683.0,17044269.0,33.0,50419137.0,-66957.0,2019-07-01 00:00:00,120.24,147818.0,249720089.0,981227000.0,469367523.0,2418.9,182.0,2019
ALAMEDA HOSPITAL (050211),General Short Term (Acute Care Hospitals),Governmental-Hospital District,15029966.0,3271114.0,0.271485,1.0,127398913.0,,16395198.0,31139112.0,,469266990.0,36.0,10649.0,4225495.0,56600994.0,13176.0,2320.0,1396965.0,2020-06-30,CA,4738.0,4112177.0,,2861278.0,-19995.0,2019-07-01 00:00:00,,,42010645.0,981227000.0,160820091.0,339.06,28.0,2019
ALASKA NATIVE MEDICAL CENTER (020026),General Short Term (Acute Care Hospitals),Governmental- Federal,40720560.0,,,1.0,422211495.0,,42989945.0,,,4680258.0,174.0,41058.0,25122708.0,228973693.0,63146.0,8309.0,,2019-09-30,AK,9835.0,23008067.0,,,104488.0,2018-10-01 00:00:00,,430564.0,142395105.0,,,2649.0,173.0,2019
ALASKA PSYCHIATRIC INSTITUTE (024002),Psychiatric,Governmental-Hospital District,,,,1.0,42384962.0,,,,,24172477.0,80.0,15689.0,22151.0,15859087.0,29200.0,556.0,,2020-06-30,AK,1532.0,-4680.0,,,,2019-07-01 00:00:00,,,15839500.0,,,261.08,80.0,2019
ALASKA REGIONAL HOSPITAL (020017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,53359364.0,7040219.0,0.149625,1.0,209776994.0,,56623504.0,61756594.0,,1402018258.0,168.0,40953.0,8747287.0,76741823.0,55994.0,7387.0,7294356.0,2019-12-31,AK,17573.0,8713225.0,24.0,5850372.0,256087.0,2019-01-01 00:00:00,,568532.0,79360373.0,-338426052.0,318593000.0,713.0,131.0,2019
ALASKA SPECIALTY HOSPITAL  LLC (022001),General Long Term,Proprietary-Partnership,,,,1.0,30537518.0,,,,,58158728.0,59.0,10580.0,,13198773.0,21535.0,234.0,,2019-12-31,AK,4820.0,,,,,2019-01-01 00:00:00,,,,52305830.0,,185.76,59.0,2019
ALBANY MEDICAL CENTER HOSPITAL (330013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,171546069.0,11688060.0,0.263687,2.0,897002553.0,,188861800.0,160841491.0,,3401764159.0,740.0,216883.0,37349083.0,334757164.0,270100.0,38740.0,17248134.0,2019-12-31,NY,60634.0,38468924.0,85.0,7060610.0,-281738.0,2019-01-01 00:00:00,388.36,,295767636.0,672543982.0,711969524.0,5266.2,578.0,2019
ALBANY MEMORIAL HOSPITAL (330003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,873352.0,1375944.0,0.247013,1.0,36425572.0,,1316638.0,4085333.0,,147464047.0,73.0,1201.0,4314032.0,15449642.0,13432.0,426.0,3335883.0,2019-12-31,NY,426.0,4456657.0,16.0,532495.0,7539.0,2019-07-01 00:00:00,,6203.0,12362487.0,14195907.0,26668941.0,214.2,57.0,2019
ALBERT EINSTEIN MEDICAL CENTER (390142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,132194278.0,12423429.0,0.241194,1.0,686524877.0,,133830160.0,268372683.0,,2846359762.0,407.0,106166.0,17720911.0,329799726.0,148962.0,23616.0,45635356.0,2020-06-30,PA,22567.0,23552415.0,32.0,1071673.0,-291733.0,2019-07-01 00:00:00,360.58,1033528.0,261879734.0,621681968.0,1000020230.0,4039.01,336.0,2019
ALBERT J SOLNIT CHILDRENS CENTER (074015),Psychiatric,Proprietary-Other,,,,,,,,,,,,,,,,,,2020-06-30,CT,,,,,,2019-07-01 00:00:00,,,,,,,,2019
ALEXANDRIA BEHAVORIAL HEALTH HSP (244012),Psychiatric,Governmental-State,,,,2.0,8623515.0,,,,,37968.0,16.0,5424.0,,6354761.0,5840.0,128.0,,2020-06-30,MN,1228.0,,,,,2019-07-01 00:00:00,,,,,,66.07,16.0,2019
ALEXIAN BROTHERS BEHAVIORAL HEALTH (144031),Psychiatric,Voluntary Nonprofit-Church,,,,1.0,57867043.0,,,,,159387817.0,141.0,41380.0,578885.0,43755132.0,51465.0,5014.0,,2020-06-30,IL,10091.0,569076.0,,,,2019-07-01 00:00:00,,,29135557.0,17496911.0,,775.12,141.0,2019
ALEXIAN BROTHERS MEDICAL CENTER (140258),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,76223686.0,15134218.0,0.20312,2.0,435537725.0,,83855462.0,26746239.0,,2144237767.0,257.0,72340.0,36532422.0,130419881.0,93805.0,14811.0,14919328.0,2020-06-30,IL,31390.0,36600078.0,36.0,11854889.0,-33640.0,2019-07-01 00:00:00,,,118393406.0,136049018.0,229565333.0,2374.95,221.0,2019
ALFRED I DUPONT HOSP FOR CHILDREN (083300),Childrens,Voluntary Nonprofit-Other,,,,1.0,469341647.0,,,,,1338147334.0,208.0,53115.0,362057.0,370744128.0,75920.0,8281.0,,2019-12-31,DE,155.0,246565.0,70.0,,,2019-01-01 00:00:00,143.01,,,58279777.0,,3372.28,114.0,2019
ALHAMBRA (054032),Psychiatric,Proprietary-Corporation,,,,1.0,22206867.0,,,,,72318777.0,97.0,33085.0,3039527.0,15424840.0,35405.0,5706.0,,2020-01-31,CA,3260.0,2746926.0,,,,2019-02-01 00:00:00,,,,-48560626.0,,212.9,97.0,2019
ALHAMBRA HOSPITAL (050281),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11947714.0,2231489.0,0.175305,1.0,90937564.0,,16252665.0,24675179.0,,518738964.0,101.0,18596.0,1528557.0,45670108.0,36966.0,4107.0,4867395.0,2020-06-30,CA,6825.0,2044666.0,13.0,1224255.0,101547.0,2019-07-01 00:00:00,,,40926114.0,100521907.0,196813144.0,561.11,88.0,2019
ALICE HYDE MEDICAL CENTER (330084),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5234391.0,1326898.0,0.408531,2.0,78425620.0,,5619407.0,8480119.0,,191969967.0,43.0,5760.0,7212818.0,46525820.0,15695.0,1655.0,2155671.0,2019-09-30,NY,2278.0,7349439.0,4.0,461437.0,66169.0,2018-10-01 00:00:00,,,31083804.0,48407531.0,34355206.0,491.9,39.0,2019
ALICE PECK DAY MEMORIAL HOSPITAL (301305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1087889.0,0.666355,2.0,57707245.0,,,2735633.0,,86601351.0,24.0,4349.0,11488243.0,27209680.0,8784.0,684.0,1967160.0,2020-06-30,NH,3308.0,9149980.0,,1775.0,,2019-07-01 00:00:00,,,,75591000.0,9136677.0,318.77,24.0,2019
ALLE-KISKI MEDICAL CENTER (390032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7107987.0,1196705.0,0.277549,1.0,106519635.0,,7637327.0,6194433.0,,383786860.0,131.0,11104.0,3935936.0,41683750.0,47946.0,3050.0,1999622.0,2020-06-30,PA,2715.0,4036467.0,16.0,630137.0,-17108.0,2019-07-01 00:00:00,,15847.0,33825681.0,67479272.0,48404270.0,982.1,115.0,2019
ALLEGHANY MEMORIAL HOSPITAL (341320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,940376.0,0.478254,2.0,10041755.0,,,815175.0,,20996708.0,25.0,818.0,1505646.0,4479326.0,9125.0,210.0,1298514.0,2019-09-30,NC,546.0,1786336.0,,337345.0,,2018-10-01 00:00:00,,,,3572592.0,2738529.0,82.98,25.0,2019
ALLEGHENY GENERAL HOSPITAL (390050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,139145438.0,7112095.0,0.207786,1.0,696632455.0,,146771830.0,52652741.0,,3352651175.0,552.0,117821.0,24827583.0,214949931.0,193912.0,21452.0,6381339.0,2020-06-30,PA,26198.0,29703967.0,50.0,5703172.0,-521846.0,2019-07-01 00:00:00,389.49,299861.0,181688141.0,477187804.0,352318115.0,4810.52,430.0,2019
ALLEGIANCE BEHAVIORAL CTR OF PLAINVI (454101),Psychiatric,Proprietary-Corporation,,,,2.0,5319096.0,,,,,16039535.0,20.0,4409.0,1104269.0,1955187.0,7300.0,299.0,,2019-12-31,TX,3568.0,1126784.0,,,,2019-01-01 00:00:00,,,1955187.0,1741297.0,,48.0,20.0,2019
ALLEGIANCE HEALTH CTR OF RUSTON (194087),Psychiatric,Proprietary-Corporation,,,,2.0,9276520.0,,,,,34039243.0,28.0,9437.0,1555646.0,3992483.0,10220.0,580.0,,2019-12-31,LA,7536.0,1587401.0,,,,2019-01-01 00:00:00,,,3992483.0,2617193.0,,93.0,28.0,2019
ALLEGIANCE SPECIALTY HOSPITAL OF GRE (252013),General Long Term,Proprietary-Corporation,,,,2.0,11338609.0,,,,,52717468.0,39.0,8166.0,1235662.0,4902047.0,14235.0,267.0,,2019-10-31,MS,6156.0,1260884.0,,,,2018-11-01 00:00:00,,,4902047.0,6103900.0,,76.0,39.0,2019
ALLEN COUNTY REGIONAL HOSPITAL (171373),General Short Term (Critical Access Hospitals),Governmental-County,,1270773.0,0.431741,2.0,20896797.0,,,1076422.0,,48401251.0,25.0,2334.0,3010422.0,7801386.0,9125.0,409.0,2845702.0,2019-12-31,KS,1838.0,2396434.0,,90840.0,,2019-01-01 00:00:00,,,,2159589.0,5224396.0,122.51,25.0,2019
ALLEN MEMORIAL HOSPITAL (160110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,28957592.0,3584659.0,0.251421,1.0,188262668.0,,33334639.0,,,748793282.0,187.0,36448.0,19847705.0,90726078.0,68436.0,10028.0,4881523.0,2019-12-31,IA,11273.0,20369602.0,19.0,2314425.0,82285.0,2019-01-01 00:00:00,7.18,,65011864.0,130480444.0,,1269.7,168.0,2019
ALLEN PARISH HOSPITAL (190133),General Short Term (Acute Care Hospitals),Governmental-Hospital District,1051871.0,566748.0,0.441415,2.0,13814717.0,,904034.0,6819147.0,,31296423.0,25.0,1863.0,247910.0,6244969.0,9150.0,427.0,1279445.0,2020-06-30,LA,779.0,251945.0,,2626.0,,2019-07-01 00:00:00,,,4363827.0,19668171.0,12238905.0,75.64,25.0,2019
ALLENDALE COUNTY HOSPITAL (421300),General Short Term (Critical Access Hospitals),Governmental-County,,1602655.0,0.718411,2.0,15189219.0,,,836430.0,,21142808.0,25.0,1205.0,1100448.0,8321281.0,9125.0,90.0,2071134.0,2019-09-30,SC,447.0,1087310.0,,197828.0,,2018-10-01 00:00:00,,,,3936520.0,2609214.0,111.16,25.0,2019
ALLIANCE COMMUNITY HOSPITAL (360131),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7343881.0,3724010.0,0.385491,1.0,83696174.0,,7849588.0,12440679.0,,217115919.0,55.0,6543.0,5302214.0,36636786.0,20075.0,1888.0,4227966.0,2019-12-31,OH,2149.0,5292107.0,12.0,2115482.0,-22368.0,2019-01-01 00:00:00,8.98,,30182624.0,11403306.0,49202613.0,577.24,43.0,2019
ALLIANCE HEALTH CENTER (250151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2187134.0,1318863.0,0.280913,2.0,22397520.0,,2610928.0,8927917.0,,79731265.0,83.0,8333.0,1346025.0,12456550.0,30295.0,1124.0,865152.0,2019-12-31,MS,3493.0,1373500.0,,1052878.0,,2019-01-01 00:00:00,,,6630281.0,52481865.0,23306400.0,,83.0,2019
ALLIANCE HEALTH CLINTON (370029),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2229819.0,1410057.0,0.220442,2.0,21704939.0,,2093868.0,1612858.0,,98461171.0,45.0,2173.0,4403161.0,7705759.0,16470.0,736.0,2544254.0,2020-03-31,OK,967.0,4496291.0,4.0,822254.0,18116.0,2019-04-01 00:00:00,,,6905647.0,13626543.0,12914523.0,114.84,41.0,2019
ALLIANCE HEALTH SEMINOLE (370229),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2126940.0,1706937.0,0.227407,2.0,16393454.0,,1854063.0,1773783.0,,72088636.0,32.0,2346.0,1742966.0,6119478.0,11712.0,496.0,2719211.0,2020-03-31,OK,1486.0,1779376.0,,1056068.0,7045.0,2019-04-01 00:00:00,,,4768508.0,17259202.0,12594840.0,74.17,32.0,2019
ALLIANCE HEALTHCARE SYSTEM (250012),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1047094.0,9810.0,0.509431,1.0,10838817.0,,1042186.0,752781.0,,21276339.0,27.0,1921.0,249846.0,5003514.0,9855.0,272.0,26390.0,2019-12-31,MS,1476.0,254917.0,,,,2019-01-01 00:00:00,,,3273672.0,20083413.0,1072150.0,79.5,27.0,2019
ALLIANCEHEALTH DURANT (370014),General Short Term (Acute Care Hospitals),Proprietary-Corporation,19301554.0,6266150.0,0.064926,2.0,66957756.0,,21853835.0,10048566.0,,1031286822.0,140.0,19055.0,7387883.0,25151546.0,51100.0,5606.0,31919827.0,2019-09-30,OK,9093.0,7106231.0,8.0,3815435.0,45357.0,2018-10-01 00:00:00,13.0,,25228287.0,-63938219.0,205578962.0,373.66,132.0,2019
ALLIANCEHEALTH MADILL (371326),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,1654569.0,0.332904,2.0,13743735.0,,,657445.0,,41284414.0,21.0,1895.0,543363.0,6224091.0,7686.0,115.0,2039303.0,2020-03-31,OK,1192.0,386125.0,,966809.0,,2019-04-01 00:00:00,,,,20370680.0,5844422.0,66.02,21.0,2019
ALLIANCEHEALTH MIDWEST (370094),General Short Term (Acute Care Hospitals),Proprietary-Corporation,20414828.0,11767247.0,0.086133,1.0,91469296.0,,24476322.0,9692614.0,,1061954901.0,138.0,27836.0,3834112.0,34914974.0,52038.0,6493.0,50362734.0,2020-06-30,OK,10258.0,3711805.0,14.0,7285793.0,-154293.0,2019-07-01 00:00:00,,240930.0,32283412.0,68967403.0,178519452.0,551.51,124.0,2019
ALLIANCEHEALTH WOODWARD (370002),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4257075.0,2022604.0,0.169576,2.0,33780514.0,,4039603.0,1802643.0,,199206257.0,40.0,4008.0,4932818.0,14353073.0,14640.0,1007.0,6641599.0,2020-05-31,OK,2124.0,4920348.0,6.0,848525.0,-133.0,2019-06-01 00:00:00,,,10491479.0,9630934.0,19493730.0,167.69,34.0,2019
ALLIED SERVICES REHAB HOSPITAL (393030),Rehabilitation,Voluntary Nonprofit-Other,,,,1.0,28540643.0,,,,,52267525.0,50.0,10690.0,6029.0,15365919.0,18250.0,842.0,,2020-06-30,PA,8073.0,6152.0,,,,2019-07-01 00:00:00,,,13635384.0,3149530.0,,196.94,50.0,2019
ALLINA HEALTH FARIBAULT MEDICAL CTR (240071),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4985916.0,1902957.0,0.338403,2.0,40654646.0,,4821802.0,1076230.0,,120136620.0,32.0,3714.0,5254614.0,17624616.0,11680.0,1339.0,2558940.0,2019-12-31,MN,1317.0,5368464.0,,1036543.0,48685.0,2019-01-01 00:00:00,,14051.0,16009042.0,73748608.0,5043479.0,220.03,32.0,2019
ALTA BATES MEDICAL CENTER (050305),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,50138684.0,10614207.0,0.275848,1.0,493314107.0,,54424929.0,82491091.0,,1788356722.0,339.0,61731.0,38853837.0,241472741.0,126167.0,9983.0,9841051.0,2019-12-31,CA,12543.0,38619968.0,30.0,7672574.0,-140188.0,2019-01-01 00:00:00,,,220323043.0,-301725533.0,484723214.0,1640.54,254.0,2019
