PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
050234,01-OCT-18,30-SEP-19,As Submitted,SHARP CORONADO HOSPITAL                 ,250 PROSPECT PLACE                      ,,CORONADO                                ,CA                                      ,92118                                   ,SAN DIEGO                               ,,,,201235,,,.12,,,59,21535,2048,711,6989,,355.32,,606,147,2083,298,,,,,,
050272,01-OCT-18,30-SEP-19,As Submitted,REDLANDS COMMUNITY HOSPITAL             ,350 TERRACINA BOULEVARD                 ,,REDLANDS                                ,CA                                      ,92373                                   ,SAN BERNARDINO                          ,,,,760649,,,.1478,,,195,71175,7102,3159,48896,,1331.07,,1681,536,11603,2613,,,,,,
050324,01-OCT-18,30-SEP-19,As Submitted,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA    ,9888 GENESEE AVENUE                     ,,LA JOLLA                                ,CA                                      ,92037                                   ,SAN DIEGO                               ,,,,1109434,,,.0504,,,365,133225,27807,2884,91794,,2299.78,,5688,532,19216,1733,,,,,,
050393,01-OCT-18,30-SEP-19,As Submitted,PIH HOSPITAL - DOWNEY                   ,11500 BROOKSHIRE AVENUE                 ,7010                                    ,DOWNEY                                  ,CA                                      ,90241-7010                              ,LOS ANGELES                             ,895955,,,1274265,,,.2921,760605,183519,199,72635,7562,4024,32550,19.68,989.22,,1665,744,9258,1928,,,,,,
050424,01-OCT-18,30-SEP-19,As Submitted,SCRIPPS GREEN HOSPITAL                  ,10666 NORTH TORREY PINES ROAD           ,,LA JOLLA                                ,CA                                      ,92037                                   ,SAN DIEGO                               ,5379616,,,,,,,1132677,410467,150,54750,9313,268,28293,64.02,1016.18,,2558,34,8198,36,,,,,,
050503,01-OCT-18,30-SEP-19,As Submitted,SCRIPPS MEMORIAL HOSPITAL-ENCINITAS     ,354 SANTA FE DRIVE                      ,,ENCINITAS                               ,CA                                      ,92023                                   ,SAN DIEGO                               ,279557,,,525316,,,.0516,116184,33052,171,62415,15559,2264,46626,3,1233.47,,3815,578,11960,822,,,,21,,359
050624,01-OCT-18,30-SEP-19,As Submitted,HENRY MAYO NEWHALL MEMORIAL HOSPITAL    ,23845 MCBEAN PARKWAY                    ,,VALENCIA                                ,CA                                      ,91355-                                  ,LOS ANGELES                             ,,,,912744,,,.1193,,,196,71540,15394,3504,47701,,1459.05,,2799,584,11167,,,,,,1123,169
050660,01-OCT-18,30-SEP-19,As Submitted,USC NORRIS CANCER HOSPITAL              ,1441 EASTLAKE AVE                       ,,LOS ANGELES                             ,CA                                      ,90033-                                  ,LOS ANGELES                             ,,,,,,,,,191848,60,21900,3064,2479,14710,16.9,498.12,,400,202,1529,267,,,,,,
050751,01-JAN-19,14-FEB-19,As Submitted,MIRACLE MILE MEDICAL CENTER             ,MIRACLE MILE MEDICAL CENTER             ,,6000 SAN VICENTE BOULEVARD              ,CA                                      ,90036-4404                              ,USA                                     ,,,,2197,,,.0588,,,17,2261,12,,26,,42.01,,7,,15,,,,,,,
050754,01-JAN-19,31-JUL-19,As Submitted,MENLO PARK SURGICAL HOSPITAL            ,570 WILLOW RD                           ,,MENLO PARK                              ,CA                                      ,94025-                                  ,SAN MATEO                               ,,,,,,,,,,16,3392,27,,174,,35.16,,23,,108,,,,,,,
050763,01-JAN-19,28-FEB-19,As Submitted,SILVER LAKE MEDICAL CENTER              ,1711 WEST TEMPLE STREET                 ,,LOS ANGELES                             ,CA                                      ,92006-5421                              ,LOS ANGELES                             ,8502,,,456866,,,.3953,8767,479,234,14742,5220,3457,9180,.49,225.63,,545,335,1037,81,,,,,,
050773,01-JUL-19,31-AUG-19,As Submitted,SAN LEANDRO HOSPITAL                    ,13855 EAST 14TH STREET                  ,,SAN LEANDRO                             ,CA                                      ,94578                                   ,ALAMEDA                                 ,,,,47802,,,.12,,,48,3024,655,154,1721,,49.41,,127,40,393,189,,,,,,
050784,30-JAN-19,14-MAR-19,Settled,TULARE REGIONAL MEDICAL CENTER          ,869 CHERRY STREET                       ,,TULARE                                  ,CA                                      ,93274                                   ,TULARE                                  ,,,,6984,,,.1375,,,108,4752,133,13,405,,11.37,,23,4,83,21,,,,,,
052046,02-MAY-19,31-AUG-19,As Submitted,KINDRED HOSPITAL PARAMOUNT              ,16453 SOUTH COLORADO AVE.               ,,PARAMOUNT                               ,CA                                      ,90753                                   ,LOS ANGELES                             ,,,,,,,,,,175,21350,4446,207,10302,,391.7,,105,4,156,39,,,,,,
053040,01-OCT-18,30-SEP-19,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,1303 MABLE AVENUE                       ,,MODESTO                                 ,CA                                      ,95355                                   ,STANISLAUS                              ,,,,,,,,,,50,18250,5374,689,11573,,124.58,,400,45,852,169,,,,,,
053041,02-NOV-18,31-DEC-18,As Submitted,VIBRA REHABILITATION HOSPITAL OF RAN    ,70077 RAMON RD                          ,,RANCHO MIRAGE                           ,CA                                      ,92270-5201                              ,RIVERSIDE                               ,,,,,,,,,,50,3000,627,,842,,93.1,,61,,69,,,,,,,
053300,01-OCT-18,30-SEP-19,As Submitted,VALLEY CHILDRENS HOSPITAL               ,9300 VALLEY CHILDRENS PLACE             ,,MADERA                                  ,CA                                      ,93636                                   ,MADERA                                  ,,,,,,,,,310,358,130670,35,,73819,46.53,2455.6,,6,,12144,,,,,,,
054145,01-OCT-18,30-SEP-19,As Submitted,SHARP MESA VISTA HOSPITAL               ,7850 VISTA HILL AVE                     ,,SAN DIEGO                               ,CA                                      ,92123                                   ,SAN DIEGO                               ,,,,,,,,,,158,57670,9947,3362,44269,,566,,709,511,4992,11,,,,,,
060034,01-OCT-18,30-SEP-19,As Submitted,SWEDISH MEDICAL CENTER                  ,501 EAST HAMPDEN AVENUE                 ,,ENGLEWOOD                               ,CO                                      ,80113-                                  ,ARAPAHOE                                ,2056908,,,1938316,,,.142,812994,210507,327,120802,24778,22960,94778,29.2,1641.92,,4777,4579,19362,326,,,,16,,443
062011,01-OCT-18,30-SEP-19,As Submitted,CRAIG HOSPITAL                          ,3425 S. CLARKSON ST.                    ,,ENGLEWOOD                               ,CO                                      ,80113                                   ,ARAPAHOE                                ,,,,,,,,,555,93,33945,1420,3107,28606,2.9,819.36,,22,50,461,,,,,,,
063034,01-NOV-18,31-MAY-19,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,1001 WEST MINERAL AVENUE                ,,LITTLETON                               ,CO                                      ,80120                                   ,ARAPAHOE                                ,,,,,,,,,,40,8480,4314,1264,7251,,84.64,,359,111,597,16,,,,,,
070002,01-OCT-18,30-SEP-19,As Submitted,SAINT FRANCIS HOSPITAL                  ,114 WOODLAND STREET                     ,,HARTFORD                                ,CT                                      ,06105-1208                              ,HARTFORD                                ,15077048,,,3149649,,,.1383,5285477,2316408,474,174498,33623,28704,117019,157.58,2897.94,,7498,7023,28738,,,,1167,,1959,
070003,01-OCT-18,30-SEP-19,As Submitted,DAY KIMBALL HOSPITAL                    ,320 POMFRET STREET                      ,,PUTNAM                                  ,CT                                      ,06260                                   ,WINDHAM                                 ,,,,373526,,,.1369,,,104,37960,5721,3798,14806,,603.23,,1320,1170,3619,,,,,,,
070004,01-OCT-18,30-SEP-19,As Submitted,SHARON HOSPITAL                         ,50 HOSPITAL HILL ROAD                   ,789                                     ,SHARON                                  ,CT                                      ,06069                                   ,LITCHFIELD                              ,,,,59656,,,.0344,,,66,24090,2647,387,4965,,251.77,,862,188,1784,105,1,,13,,301,
070006,01-OCT-18,30-SEP-19,As Submitted,THE STAMFORD HOSPITAL                   ,ONE HOSPITAL PLAZA                      ,9317                                    ,STAMFORD  CT 06904                      ,CT                                      ,06904-                                  ,FAIRFIELD                               ,4716726,,,1745033,,,.1386,1994592,1109160,288,105120,22665,15385,67094,66.39,2794.09,,4226,3744,14882,,,,,16,,443
070007,01-OCT-18,30-SEP-19,As Submitted,LAWRENCE & MEMORIAL HOSPITAL            ,365 MONTAUK AVENUE                      ,,NEW LONDON                              ,CT                                      ,06320-                                  ,NEW LONDON                              ,126122,,,1566904,,,.1303,52441,38965,236,86140,24891,11802,58958,1,1716,,4474,3040,12068,,,,,27,,327
070008,01-OCT-18,30-SEP-19,As Submitted,JOHNSON MEMORIAL HOSPITAL  INC.         ,201 CHESTNUT HILL ROAD                  ,,STAFFORD SPRINGS                        ,CT                                      ,06076                                   ,TOLLAND                                 ,,,,94329,,,.0766,,,50,18250,2154,1437,6784,,273.68,,549,463,1944,3,,,394,,757,
070010,01-OCT-18,30-SEP-19,As Submitted,BRIDGEPORT HOSPITAL                     ,267 GRANT STREET                        ,,BRIDGEPORT                              ,CT                                      ,06610                                   ,FAIRFIELD                               ,9306311,,,2675439,,,.1828,4113564,1670673,348,127020,31322,23223,94592,116.62,2401.19,,5158,5966,19997,,,,551,,1175,
070011,01-OCT-18,30-SEP-19,As Submitted,CHARLOTTE HUNGERFORD HOSPITAL           ,540 LITCHFIELD STREET                   ,0988                                    ,TORRINGTON                              ,CT                                      ,06790-0988                              ,LITCHFIELD COUNTY                       ,,,,257785,,,.0576,,,91,33215,9289,3541,21063,,777.87,,1993,959,5023,,,,363,,695,
070016,01-OCT-18,30-SEP-19,As Submitted,ST. MARYS HOSPITAL                      ,56 FRANKLIN STREET                      ,,WATERBURY                               ,CT                                      ,06706-                                  ,NEW HAVEN                               ,4523156,,,1278242,,,.1488,1400327,882514,151,55115,13150,7782,37447,44.78,1246.43,,3077,2797,10170,,,,,,496,
070017,01-OCT-18,30-SEP-19,As Submitted,MIDSTATE MEDICAL CENTER                 ,435 LEWIS AVENUE                        ,,MERIDEN                                 ,CT                                      ,06451                                   ,,,,,687656,,,.0752,,,144,52648,13522,6972,39108,,969.37,,3116,1954,9504,,,,,,,
070018,01-OCT-18,30-SEP-19,As Submitted,GREENWICH HOSPITAL                      ,5 PERRYRIDGE ROAD                       ,07-0018                                 ,GREENWICH                               ,CT                                      ,06830                                   ,FAIRFIELD                               ,2671956,,,,,,,707217,707594,181,66065,16659,1593,46605,23.14,1385.66,,3349,583,10325,172,,,,,,
070019,01-OCT-18,08-JUN-19,As Submitted,MILFORD HOSPITAL  INC                   ,300 SEASIDE AVENUE                      ,,MILFORD                                 ,CT                                      ,06450                                   ,NEW HAVEN                               ,,,,,,,,,,106,26606,2636,674,6790,,415,,548,150,1398,,,,,,,
070020,01-OCT-18,30-SEP-19,As Submitted,MIDDLESEX HOSPITAL                      ,28 CRESCENT STREET                      ,,MIDDLETOWN                              ,CT                                      ,06457-                                  ,MIDDLESEX                               ,1692105,,,475821,,,.0503,1260015,628271,187,68255,16867,6671,45034,25.29,2090.9,,3937,1557,10920,,,,366,,872,
070021,01-OCT-18,30-SEP-19,As Submitted,WINDHAM COMMUNITY MEMORIAL HOSPITAL     ,112 MANSFIELD AVE                       ,,WILLIMANTIC                             ,CT                                      ,06226                                   ,WINDHAM                                 ,,,,131512,,,.0639,,,40,14600,3599,1634,10060,,467.75,,869,407,2599,,,,,,,
