PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
010157,01-APR-18,31-MAR-19,As Submitted,SHOALS HOSPITAL                         ,201 W AVALON AVE.                       ,3359                                    ,MUSCLE SHOALS                           ,AL                                      ,35661                                   ,COLBERT                                 ,,,,51811,,,.1007,,,122,44530,2005,799,5448,,173.87,,407,155,1194,2,3,,,,361,779
010158,01-JAN-18,31-DEC-18,As Submitted,RUSSELLVILLE HOSPITAL                   ,15155 HIGHWAY 43                        ,1089                                    ,RUSSELLVILLE                            ,AL                                      ,35653                                   ,FRANKLIN                                ,,,,144562,,,.1283,,,49,17885,4182,897,7115,,170.53,,813,219,1699,,,,,,,
010164,01-AUG-18,31-JUL-19,As Submitted,COOSA VALLEY MEDICAL CENTER             ,315 WEST HICKORY STREET                 ,,SYLACAUGA                               ,AL                                      ,35150                                   ,TALLADEGA                               ,,,,147259,,,.12,,,122,44530,3627,4058,12704,,463.1,,790,1455,3011,,,,,,295,
010168,01-JAN-18,31-DEC-18,As Submitted,JACK HUGHSTON MEMORIAL HOSPITAL         ,4401 RIVER CHASE DRIVE                  ,,PHENIX CITY                             ,AL                                      ,36867                                   ,RUSSELL                                 ,1536452,,,,,,,584091,157747,47,17155,2817,163,6679,10.7,285.97,,1182,55,2926,,,,,,,
010169,01-OCT-17,30-SEP-18,As Submitted,ATMORE COMMUNITY HOSPITAL               ,401 MEDICAL PARK DRIVE                  ,,ATMORE                                  ,AL                                      ,36502                                   ,ESCAMBIA                                ,,,,44117,,,.0794,,,49,17885,2562,595,5827,,124.23,,423,179,1325,,,,,,,
010173,01-JUL-18,30-JUN-19,As Submitted,ST. VINCENTS CHILTON                    ,2030 LAY DAM ROAD                       ,,CLANTON                                 ,AL                                      ,35045                                   ,CHILTON                                 ,,,,10244,,,.0511,,,26,9490,761,210,2709,,117,,155,53,723,,,,,,,
011300,01-OCT-17,30-SEP-18,As Submitted,WASHINGTON COUNTY HOSPITAL              ,ST. STEPHENS AVENUE                     ,1299                                    ,CHATOM                                  ,AL                                      ,36518                                   ,WASHINGTON                              ,,,,,,,,,,15,5475,1323,113,2168,,84,,110,31,178,,,,,,,
011302,01-OCT-17,30-SEP-18,As Submitted,RED BAY HOSPITAL                        ,211 HOSPITAL ROAD                       ,490                                     ,RED BAY                                 ,AL                                      ,35582-                                  ,FRANKLIN                                ,,,,,,,,,,25,9125,2071,68,2825,,76.95,,301,33,478,,,,,,,
011304,01-JAN-18,31-DEC-18,As Submitted,CHOCTAW GENERAL HOSPITAL                ,401 VANITY FAIR LANE                    ,618                                     ,BUTLER                                  ,AL                                      ,36904                                   ,BUTLER                                  ,,,,,,,,,,25,9125,1731,22,2142,,70.79,,46,7,68,,,,,,,
011305,01-JUL-18,30-JUN-19,As Submitted,ST. VINCENTS BLOUNT                     ,150 GILBREATH DRIVE                     ,1000                                    ,ONEONTA                                 ,AL                                      ,35121-                                  ,BLOUNT                                  ,,,,,,,,,,25,9125,1841,157,4554,,108.52,,209,57,835,,,,,,,
012006,01-APR-18,31-MAR-19,As Submitted,INFIRMARY LTAC HOSPITAL                 ,5 MOBILE INFIRMARY CIRCLE               ,2144                                    ,MOBILE                                  ,AL                                      ,36607                                   ,MOBILE                                  ,,,,,,,,,,22,8030,4786,,7891,,67,,191,,321,,,,,,,
012007,01-SEP-18,31-AUG-19,As Submitted,NOLAND HOSPITAL MONTGOMERY II           ,1725 PINE STREET 5TH FLOOR              ,,MONTGOMERY                              ,AL                                      ,36106                                   ,MONTGOMERY                              ,,,,,,,,,,65,23725,2965,,5506,,42.1,,127,,234,,,,,,,
012008,01-SEP-18,31-AUG-19,As Submitted,SSH - BIRMINGHAM                        ,2010 BROOKWOOD MEDICAL CENTER DRIVE     ,3RD FLOOR                               ,BIRMINGHAM                              ,AL                                      ,35213                                   ,JEFFERSON                               ,,,,,,,,,,38,13870,4243,,9689,,83.67,,162,,296,,,,,,,
012009,01-SEP-18,31-AUG-19,As Submitted,NOLAND HOSPITAL BIRMINGHAM II           ,50 MEDICAL PARK EAST  8TH FLOOR         ,,BIRMINGHAM                              ,AL                                      ,35235                                   ,JEFFERSON                               ,,,,,,,,,,45,16425,5301,,7440,,46.3,,226,,304,,,,,,,
012010,01-SEP-18,31-AUG-19,As Submitted,NOLAND HOSPITAL DOTHAN II               ,1180 ROSS CLARK CIRCLE 4TH FLOOR        ,,DOTHAN                                  ,AL                                      ,36301                                   ,HOUSTON                                 ,,,,,,,,,,38,13870,6763,,8438,,55,,282,,336,,,,,,,
012011,01-SEP-18,31-AUG-19,As Submitted,NOLAND HOSPITAL ANNISTON II             ,400 E. 10TH STREET 4TH FLOOR            ,,ANNISTON                                ,AL                                      ,36207-4716                              ,CALHOUN                                 ,,,,,,,,,,38,13870,6394,,7279,,45.7,,264,,303,,,,,,,
012012,01-SEP-18,31-AUG-19,As Submitted,NOLAND HOSPITAL TUSCALOOSA II           ,809 UNIVERSITY BLVD E. 4TH FLOOR        ,,TUSCALOOSA                              ,AL                                      ,35402-0284                              ,TUSCALOOSA                              ,,,,,,,,,,32,11680,5737,,7092,,45.1,,235,,285,,,,,,,
012014,01-MAY-18,30-APR-19,As Submitted,NORTH ALABAMA SPECIALTY HOSPITAL        ,700 WEST MARKET STREET 2ND FLOOR        ,,ATHENS                                  ,AL                                      ,35611                                   ,LIMESTONE COUNTY                        ,,,,,,,,,,31,11315,3607,,5122,,44,,135,,187,,,,,,,
013025,01-JAN-18,31-DEC-18,Amended,ENCOMPASS HEALTH LAKESHORE REHABILIT    ,3800 RIDGEWAY DRIVE                     ,,BIRMINGHAM                              ,AL                                      ,35209                                   ,JEFFERSON                               ,,,,,,,,,,100,36500,16340,1839,29849,,298.34,,1358,154,2475,15,,,,,,
013028,01-JAN-18,31-DEC-18,Amended,ENCOMPASS HEALTH REHABILITATION HOSP    ,4465 NARROW LANE ROAD                   ,,MONTGOMERY                              ,AL                                      ,36116                                   ,MONTGOMERY                              ,,,,,,,,,,70,25550,13681,,23253,,208.72,,1172,,1946,24,,,,,,
013029,01-JUN-18,31-MAY-19,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,107 GOVERNERS DRIVE SW                  ,,HUNTSVILLE                              ,AL                                      ,35801                                   ,MADISON                                 ,,,,,,,,,,70,25550,13633,,23982,,200.78,,1048,,1816,17,,,,,,
013030,01-JAN-18,31-DEC-18,Amended,ENCOMPASS HEALTH REHABILITATION HOSP    ,1736 EAST MAIN STREET                   ,,DOTHAN                                  ,AL                                      ,36301                                   ,HOUSTON                                 ,,,,,,,,,,51,18615,14415,,18064,,154.99,,1222,,1546,8,,,,,,
013031,25-MAY-18,30-JUN-19,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,900 OAK MOUNTAIN COMMONS LANE           ,,PELHAM                                  ,AL                                      ,35124                                   ,SHELBY                                  ,,,,,,,,,,34,13668,5714,,8383,,79.29,,495,,720,3,,,,,,
013032,01-JAN-18,31-DEC-18,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,801 GOODYEAR AVENUE                     ,,GADSDEN                                 ,AL                                      ,35903                                   ,ETOWAH                                  ,,,,,,,,,,44,16060,9187,,13833,,131.19,,759,,1156,7,,,,,,
013033,01-JUN-18,31-MAY-19,As Submitted,REGIONAL REHABILITATION HOSPITAL        ,3715 US HIGHWAY 431 N                   ,,PHENIX CITY                             ,AL                                      ,36867                                   ,RUSSELL                                 ,,,,,,,,,,58,21170,15333,,20219,,169.15,,1232,,1577,4,,,,,,
013300,01-JAN-18,31-DEC-18,As Submitted,THE CHILDRENS HOSPITAL OF ALABAMA       ,1600 7TH AVENUE SOUTH                   ,,BIRMINGHAM                              ,AL                                      ,35233                                   ,JEFFERSON                               ,,,,,,,,,7075,341,124465,659,61983,94502,125.07,4297.2,21.1,78,10284,15614,,,,,,,
013301,01-OCT-17,30-SEP-18,Amended,USA CHILDRENS AND WOMENS HOSPITAL       ,1700 CENTER STREET                      ,,MOBILE                                  ,AL                                      ,36604                                   ,MOBILE                                  ,,,,,,,,,32175,250,91250,243,48440,61959,63.76,1015.66,,81,7273,9681,,,,,,,
014000,01-JUL-18,30-JUN-19,As Submitted,HILL CREST HOSPITAL                     ,6869 FIFTH AVENUE SOUTH                 ,,BIRMINGHAM                              ,AL                                      ,35212                                   ,,,,,,,,,,,78,28470,443,,22712,,206.63,,21,,963,,,,,,,
014006,01-JAN-18,31-DEC-18,As Submitted,MOUNTAIN VIEW HOSPITAL                  ,3001 SCENIC HIGHWAY                     ,,GADSDEN                                 ,AL                                      ,35901                                   ,ETOWAH                                  ,,,,,,,,,,68,24820,302,6030,9075,,153.08,,50,392,901,,,,,,,
014007,01-JUL-18,30-JUN-19,As Submitted,BRYCE HOSPITAL                          ,1651 RUBY TYLER PARKWAY                 ,,TUSCALOOSA                              ,AL                                      ,35404-2990                              ,TUSCALOOSA                              ,,,,,,,,,,98,35770,83,,34961,,544.94,,1,,82,,,,,,,
014012,01-OCT-17,30-SEP-18,As Submitted,MARY S HARPER GERIATRIC PSYCH CEN       ,201 UNIVERSITY BOULEVARD                ,21231                                   ,TUSCALOOSA                              ,AL                                      ,35402-                                  ,TUSCALOOSA                              ,,,,,,,,,,126,45990,1662,14640,33009,,294.97,,52,86,168,,,,,,,
014013,01-JUL-18,30-JUN-19,Settled,LAUREL OAKS BEHAVIORAL HEALTH CTR       ,700 EAST COTTONWOOD RD                  ,,DOTHAN                                  ,AL                                      ,36301-3644                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014014,01-OCT-17,30-SEP-18,Settled,BAYPOINT BEHAVIORAL HEALTH              ,5750 A SOUTHLAND DRIVE                  ,,MOBILE                                  ,AL                                      ,36693-3316                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014015,01-JAN-18,31-DEC-18,Settled,BEACON CHILDRENS HOSPITAL               ,150 HOSPITAL DRIVE                      ,,LUVERNE                                 ,AL                                      ,36049                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014016,01-JUL-18,30-JUN-19,As Submitted,USA HEALTHCARE PSYCH SERVICES LLC       ,1910 CHEROKEE AVE                       ,,CULLMAN                                 ,AL                                      ,35056                                   ,CULLMAN                                 ,,,,,,,,,,40,14600,4414,,6896,,42,,357,,662,,,,,,,
014017,01-OCT-17,30-SEP-18,As Submitted,EASTPOINTE HOSPITAL                     ,7400 ROPER LANE                         ,,DAPHNE                                  ,AL                                      ,36526                                   ,BALDWIN                                 ,,,,,,,,,,66,24090,1858,,14378,,108,,162,,1222,,,,,,,
014018,01-JAN-18,31-DEC-18,As Submitted,BEHAVIORAL HEALTH CENTERS               ,5315 MILLENNIUM DRIVE NORTWEST          ,,HUBTSVILLE                              ,AL                                      ,35806                                   ,MADISON                                 ,,,,,,,,,,20,7300,2532,,3139,,36.61,,160,,209,,,,,,,
