PROV	NAME	FYB	FYE	FC_DATE	MAC	CBSAGEO	MCR_TYPE	CR_IND	Multicamp_IND	maincamp_name1	offcamp_name1	offcamp_name2	offcamp_name3	offcamp_name4	maincamp_county	offcamp_county1	offcamp_county2	offcamp_county3	offcamp_county4	maincamp_st	offcamp_st1	offcamp_st2	offcamp_st3	offcamp_st4	maincamp_zip	offcamp_zip1	offcamp_zip2	offcamp_zip3	offcamp_zip4	maincamp_cbsa	offcamp_cbsa1	offcamp_cbsa2	offcamp_cbsa3	offcamp_cbsa4	maincamp_FTE	offcamp_FTE1	offcamp_FTE2	offcamp_FTE3	offcamp_FTE4	IIWG1	IIWG2	IIWG3	IIWG4	IIWG4_01	IIWG5	IIWG6	IIWG7	IIWG7_01	IIWG8	IIWG9	IIWG10	IIWG11	IIWG12	IIWG13	IIWG14	IIWG14_01	IIWG14_02	IIWG15	IIWG16	IIWG17	IIWG19	IIWG20	IIWG21	IIWG22	IIWG22_01	IIWG23	IIWG24	IIWG25	IIWG25_50	IIWG25_51	IIWG25_52	IIWG25_53	IIWG26	IIWG27	IIWG28	IIWG29	IIWG30	IIWG31	IIWG32	IIWG33	IIWG34	IIWG35	IIWG36	IIWG37	IIWG38	IIWG39	IIWG40	IIWG41	IIWG42	IIWG43	IIHR1	IIHR2	IIHR3	IIHR4	IIHR4_01	IIHR5	IIHR6	IIHR7	IIHR7_01	IIHR8	IIHR9	IIHR10	IIHR11	IIHR12	IIHR13	IIHR14	IIHR14_01	IIHR14_02	IIHR15	IIHR16	IIHR26	IIHR27	IIHR28	IIHR29	IIHR30	IIHR31	IIHR32	IIHR33	IIHR34	IIHR35	IIHR36	IIHR37	IIHR38	IIHR39	IIHR40	IIHR41	IIHR42	IIHR43	IIIWG1	IIIWG2	IIIWG3	IIIWG4	IIIWG5	IIIWG6	IIIWG7	IIIHR1	IIIHR2	IIIHR3	IIIHR4	IIIHR5	IIIHR6	IIIHR7	IVWG8	IVWG8_01	IVWG8_02	IVWG8_03	IVWG9	IVWG10
010061	HIGHLANDS MEDICAL CENTER	20151001	20160930	20190317	10001	01	1	N	N																										0	0	0	0	0	20301518	0	0	0	0	0	0	0	0	0	1535064	3875427	596336	0	661978	0	1563655	0	0	0	5869442	2132598	0	0	0	0	0	0	0	600392	0	0	0	132896	1588804	350495	0	466270	0	588774	0	0	701591	0	0	410255	0	603828	666507	0	0	969908	0	0	0	0	0	0	0	0	0	109598	188727	7876	0	3788	0	52713	0	0	0	4066	77945	2233	0	30043	0	63991	0	0	27488	0	0	13612	0	15947	32059	0	0	21353604	5410491	15943113	2821969	6469834	25234916	5509420	999629	298325	701304	64377	0	765681	267384	0	1285948	2640854	0	0	0
010062	WIREGRASS MEDICAL CENTER	20151001	20160930	20190117	10001	20020	1	N	N																										0	0	0	0	0	9383628	0	0	0	0	0	0	0	0	0	2413770	1054164	696378	0	0	0	0	0	0	0	1234118	745764	0	0	0	0	0	0	0	0	0	0	0	103981	1184332	277976	182515	0	20503	118028	0	410822	0	0	0	85047	122349	238086	157476	0	0	603468	0	0	0	0	0	0	0	0	0	200305	69728	7529	0	0	0	0	0	0	0	4350	60021	1833	7182	0	2080	16195	0	35810	0	0	0	4008	8319	8512	13150	0	0	9661604	3467934	6193670	696378	1234118	8124166	2901115	605301	270033	335268	7529	0	342797	161460	0	0	643433	0	0	0
010065	RUSSELL MEDICAL CENTER	20160101	20161231	20181114	10001	01	1	N	N																										0	0	0	0	0	26845715	0	0	0	0	360000	176203	0	0	0	0	4518328	1626360	0	0	0	0	0	0	0	4436236	1046191	0	0	0	0	38746	47074	0	0	0	0	0	116511	4925891	137235	0	791882	43331	573975	0	474446	0	0	0	391781	0	0	388397	0	0	989846	0	0	0	0	2080	8037	0	0	0	0	83529	13704	0	0	0	0	0	0	0	8970	174615	918	0	38442	3620	49693	0	36529	0	0	0	11113	0	0	25328	0	0	26446747	4518328	21928419	1626360	4436236	27991015	7843449	980647	83529	897118	13704	0	910822	349228	0	0	0	2616822	0	0
010069	SEAR	20151001	20160930	20190117	10001	01	1	N	N																										0	0	0	0	0	6938268	0	0	0	0	440348	96738	0	0	0	0	769834	103960	0	604996	0	0	0	0	0	878031	112145	0	0	0	0	6460	14092	0	0	0	0	0	90219	1149558	73195	0	140566	0	260165	0	152682	0	0	0	326755	80635	0	155185	0	0	352740	0	0	0	0	6665	8151	0	0	0	0	42481	1057.25	0	8760	0	0	0	0	0	3291	54095	309.25	0	7410	0	30166	0	15094	0	0	0	12323	6842	0	10032	0	0	6474377	769834	5704543	708956	878031	7291530	2428960	338233.25	42481	295752.25	9817.25	0	305569.5	139562.25	0	303016	0	0	0	31791
010073	CLAY COUNTY HOSPITAL	20151001	20160930	20190317	10001	01	1	N	N																										0	0	0	0	0	8839565	90050	0	0	0	0	0	0	0	0	1613661	1046652	200914	0	660205	0	0	0	0	0	1493246	630618	0	0	0	0	0	0	0	0	0	0	0	0	984281	80004	142240	0	56201	274156	0	192842	0	73147	0	86086	0	0	129143	127798	0	439457	800	0	0	0	0	0	0	0	0	111751	42539	2281	0	6308	0	0	0	0	0	0	46083	561.15	7793	0	7046	30773	0	18529	0	7028	0	2431	0	0	8983	6305	0	8829519	2660313	6169206	861119	1493246	8523571	2145898	439218.15	154290	284928.15	8589	0	293517.15	135532.15	0	0	1332561	0	0	0
010078	NORTHEAST ALABAMA REGIONAL MED CTR	20160701	20170630	20181114	10001	11500	1	N	N																										0	0	0	0	0	68305782	0	0	0	0	3622273	0	0	0	0	0	1948368	1150645	273700	3413615	0	0	0	0	0	23092456	601745	0	0	0	0	420789	0	0	0	0	0	0	442032	5599040	4728102	0	1665828	346710	1163365	0	1259582	0	0	0	782150	372883	2112468	1285342	1350915	241296	2750579.91	0	0	0	0	22551	0	0	0	0	0	54617	8986	1040	32826	0	0	0	0	0	16824.59	203490.71	31838	0	83611.76	28623.56	100957.6	0	105243	0	0	0	20557.75	29933.78	53845.39	75624.23	48204.11	7876.38	69411611	1948368	67463243	4837960	23092456	95393659	21349713	2759866.91	54617	2705249.91	42852	0	2748101.91	806630.86	0	0	0	9200139	0	0
010079	ATHENS LIMESTONE	20160701	20170630	20181114	10001	26620	1	N	N																										0	0	0	0	0	22944611	0	0	0	0	1556860	0	0	0	0	0	9581	1290086	0	67080	0	0	0	0	0	6982435	2754	0	0	0	0	170850	0	0	0	0	0	0	205058	2748431	329047	0	415397	68141	411645	89850	365017	29950	0	0	771040	0	0	1396588	0	0	1022272.26	0	0	0	0	20888.8	0	0	0	0	0	374.4	27497.15	0	516	0	0	0	0	0	8507.2	120681.6	4014.19	0	18116.8	6240	40476.8	1560	35172.8	519.96	0	0	19697.6	0	0	61193.6	0	0	21836598	9581	21827017	1357166	6982435	30166618	6830164	1007477.61	374.4	1007103.21	28013.15	0	1035116.36	316180.55	0	0	4729205	0	0	0
010083	SOUTH BALDWIN REGIONAL MEDICAL CENTE	20151001	20160930	20181108	05901	19300	1	N	N																										0	0	0	0	0	31525884	0	0	0	0	0	0	0	0	0	0	1177668	1190987	0	148692	0	2592065	0	0	0	5152021	110189	0	0	0	0	0	0	0	365799	0	0	0	234686	3730179	296397	0	557370	0	790768	0	411058	0	188138	0	1553283	215687	1149503	864759	0	0	1266700.72	0	0	0	0	0	0	0	0	0	0	21949.79	26458.99	0	1228.15	0	72341	0	0	0	8687.25	157163.6	947	0	30295.03	0	60535	0	32184.56	0	14730.69	0	40334.56	13829.75	28934.25	47313.75	0	0	31822281	1177668	30644613	3931744	5517820	40094177	9991828	1267647.72	21949.79	1245697.93	100028.14	0	1345726.07	434955.44	0	0	2167180	0	0	46888
010085	DECATUR MORGAN - DECATUR CAMPUS	20160401	20170331	20181114	10001	19460	1	N	N																										0	0	0	0	0	60847133	0	2254826	0	0	1245323	0	0	0	0	0	8913857	0	0	642496	0	0	0	0	0	11443911	1432266	0	148756	0	0	143351	0	0	0	0	0	0	245067	7515298	253111	0	749911	115959	1543692	0	558190	0	0	0	553484	0	2432498	2404354	183124	926018	2454797	0	29404.13	0	0	11198	0	0	0	0	0	330740	0	0	5621.5	0	0	0	0	0	5678	332987	2693.63	0	37502	10338	126443	0	36005	0	0	0	11898	0	66581	102315	7280	33634	57600095	8913857	48686238	642496	11443911	60772645	17480706	2416888.5	330740	2086148.5	5621.5	0	2091770	773354.63	0	0	7108305	0	703754	0
010086	NORTHWEST MEDICAL CENTER	20160101	20161231	20181114	10001	01	1	N	N																										0	0	0	0	0	9755035	0	0	0	0	171809	0	0	0	0	0	2785708	608639	474450	350820	0	477691	0	0	0	1401116	532870	0	0	0	0	25386	0	0	56388	0	0	0	63286	1118375	175818	0	256152	47854	227602	0	87440	0	87440	0	327789	0	0	172333	0	0	408092	0	0	0	0	1190	0	0	0	0	0	81376	15879	5154	2244	0	21474	0	0	0	2168	54289	972	0	10141	5418	25168	0	8709	0	8709	0	10060	0	0	9408	0	0	9759044	2785708	6973336	1911600	1457504	10342440	2564089	407874	81376	326498	44751	0	371249	135042	0	0	1035244	0	0	60000
010087	UNIV OF SOUTH ALABAMA MEDICAL CENTER	20151001	20160930	20190117	10001	33660	1	N	N																										0	0	0	0	0	88726022	0	2959665	0	0	7763536	0	13137767	0	10071770	0	0	618448	0	0	0	4118459	0	1176418	6745496	16621718	0	0	758416	0	0	1989412	0	3366562	982914	0	180113	1080205	626149	13879770	502957	0	2187842	36437	1654652	87347	621089	28032	0	0	1840273	538752	2148436	3617037	0	0	3249499	0	37452	0	0	59283	0	516669	0	330318	0	0	15010	0	0	0	133751	0	9044	67681	44572	442822	2715	0	131555	3470	152326	7666	48098	2421	0	0	60136	40361	58608	137967	0	0	55411620	0	55411620	5913325	17784745	79109690	27768773	2318579	0	2318579	157805	0	2476384	1132717	0	0	9519634	0	0	0
010089	WALKER BAPTIST MEDICAL CENTER	20160101	20161231	20190317	10001	13820	1	N	N																										0	0	0	0	0	28022775	0	0	0	0	0	0	0	0	0	0	1425971	0	0	207900	0	1623276	4070188	0	0	5799389	308841	0	0	0	0	0	0	0	199548	639506	0	0	466309	2114017	0	0	665712	0	0	878466	388582	0	212050	0	1335488	359012	1116167	478158	0	0	1142314	0	0	0	0	0	0	0	0	0	0	62264	0	0	2312	0	14455	129376	0	0	18916	80117	0	0	28869	0	0	58510	29759	0	17047	0	45187	21216	28106	25771	0	0	28901241	1425971	27475270	5901364	6638443	40015077	8013961	1200824	62264	1138560	146143	0	1284703	353498	0	0	2831294	0	534867	31784
010090	PROVIDENCE HOSPITAL	20160701	20170630	20181114	10001	33660	1	N	N																										0	0	0	0	0	64606964	0	0	0	0	0	0	0	0	0	0	187076	1517992	0	156438	0	9504290	0	0	0	20624209	76819	0	0	0	0	0	0	0	2455865	0	0	0	115239	7296791	9045045	0	450069	0	618651	1889804	81396	575212	256175	0	2464820	445258	3015849	455710	487445	0	2570677	0	0	0	0	0	0	0	0	0	0	10854	39713	0	2180	0	208410	0	0	0	4431	261660	222327	0	40588	0	52256	105770	6088	30301	19928	0	100297	32434	74358	18533	20269	0	76117025	187076	75929949	11178720	23080074	110188743	27197464	2929075	10854	2918221	250303	0	3168524	989240	0	0	6848178	0	3014590	923157
010091	GROVE HILL MEMORIAL HOSPITAL	20160701	20170630	20181114	10001	01	1	N	N																										0	0	0	0	0	7291656	0	0	320375	0	1112943	604199	0	0	0	0	720953	455586	0	100802	0	0	0	0	0	722888	114967	0	0	51089	0	177476	96349	0	0	0	0	0	0	719245	119801	0	52573	0	126227	0	95879	18668	0	0	142866	0	51856	119170	0	0	318025.43	0	0	2743.5	0	5331.5	36047.75	0	0	0	0	41649.05	13742.5	0	904.61	0	0	0	0	0	0	40132	757.05	0	3245.25	0	14566	0	11976.5	280	0	0	4085	0	780	11046.75	0	0	5712983	720953	4992030	556388	773977	6322395	1446285	277683.23	41649.05	236034.18	14647.11	0	250681.29	86868.55	0	0	0	441239	0	0
010092	DCH REGIONAL MEDICAL CENTER	20151001	20160930	20181114	10001	46220	1	N	N																										0	0	0	0	0	203237902	0	7796426	0	0	0	0	0	0	345916	0	14168242	4964459	0	950379	0	0	0	0	0	51841937	3817489	0	1570221	0	0	0	0	0	0	0	0	0	4947594	20228411	1201403	0	4210792	1016666	4677741	0	4900788	0	0	0	4766850	0	0	4253941	3783410	0	7733436.86	0	111000.15	0	0	0	0	0	0	12239	0	621816.1	83659.7	0	8603.49	0	0	0	0	0	178805.81	664548.68	4929.81	0	147159.66	76489.96	385457.26	0	311382.29	0	0	0	122885.69	0	0	157956.85	122789.45	0	196296963	14168242	182128721	5914838	51841937	239885496	53987596	7615127.52	621816.1	6993311.42	92263.19	0	7085574.61	2172405.46	0	0	19997057	0	7420031	0
010095	HALE COUNTY HOSPITAL	20151001	20160930	20181114	10001	46220	1	N	N																										0	0	0	0	0	4504472	0	0	0	0	276995	527667	0	0	0	0	449442	0	0	0	0	0	0	0	0	470313	65140	0	0	0	0	40922	76477	0	0	0	0	0	0	452968	53941	0	86416	0	158677	0	74395	0	0	0	0	0	0	64928	0	0	231222	0	0	0	0	4164	31860	0	0	0	0	25980	0	0	0	0	0	0	0	0	0	30010	353	0	4177	0	13780	0	7803	0	0	0	0	0	0	5364	0	0	3753751	449442	3304309	0	470313	3774622	891325	195551	25980	169571	0	0	169571	61487	0	0	0	306302	0	0
010097	ELMORE COMMUNITY HOSPITAL	20160101	20161231	20181114	10001	33860	1	N	N																										0	0	0	0	0	8047175	0	0	0	0	1130291	329707	0	0	0	0	2401952	0	0	0	0	0	0	0	0	564052	323719	0	0	0	0	152333	44436	0	0	0	0	0	0	704500	11400	0	99220	0	117654	0	167965	0	0	0	135091	0	0	88546	0	0	345193.88	0	0	0	0	13492.42	33829.45	0	0	0	0	78114.65	0	0	0	0	0	0	0	0	0	46819.33	91.2	0	3875.9	0	13121.44	0	13580.53	0	0	0	4324.53	0	0	6011.53	0	0	6598577	2401952	4196625	0	564052	4760677	1324376	297963.21	78114.65	219848.56	0	0	219848.56	87824.46	0	0	345415	0	0	0
010099	D W MCMILLAN MEMORIAL HOSPITAL	20151001	20160930	20181114	10001	01	1	N	N																										0	0	0	0	0	10026334	0	0	0	0	642331	162187	0	0	0	0	0	0	0	0	0	0	0	0	0	2290735	0	0	0	0	0	159557	40288	0	0	0	0	0	0	1672890	0	0	37655	0	0	204134	45560	0	0	0	214696	0	0	340547	0	0	436406	0	0	0	0	9384	9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64016	0	0	2125	0	0	19600	1504	0	0	0	5791	0	0	22608	0	0	9425950	0	9425950	0	2290735	11716685	2515482	436724	0	436724	0	0	436724	115644	0	0	0	1015970	0	24307
010100	THOMAS HOSPITAL	20160401	20170331	20190117	10001	19300	1	N	N																										0	0	0	0	0	40688686	0	0	0	0	0	0	0	0	0	0	224242	0	55998	228920	0	7864472	0	0	0	10113667	56073	0	0	0	0	0	0	0	1662273	0	0	0	0	2558957	96651	0	1488750	0	0	883449	0	310811	0	0	705562	0	0	22383	1045045	0	1550084	0	0	0	0	0	0	0	0	0	0	14258	0	813	1257	0	200538	0	0	0	0	62051	868	0	29961	0	0	93014	0	15215	0	0	32090	0	0	875	36369	0	41979597	224242	41755355	8149390	11775940	61680685	7111608	1659181	14258	1644923	202608	0	1847531	270443	0	0	4207004	0	0	249379
010101	CITIZENS BAPTIST MEDICAL CENTER	20160101	20161231	20190318	10001	01	1	N	N																										0	0	0	0	0	13841090	0	0	0	0	0	0	0	0	0	0	1752036	76978	0	18615	0	682397	1469995	0	0	2199488	309028	0	0	0	0	0	0	0	78081	230965	0	0	221480	1473659	0	0	288715	0	0	509709	195423	0	274461	0	296949	78024	452861	164751	0	0	554580	0	0	0	0	0	0	0	0	0	0	72841	1218	0	167	0	6097	46725	0	0	8897	61155	0	0	12619	0	0	33883	13362	0	21167	0	9853	4790	12191	7300	0	0	14350799	1752036	12598763	2247985	2508534	17355282	3956032	588463	72841	515622	54207	0	569829	185217	0	0	869852	0	281346	8769
010102	JOHN PAUL JONES HOSPITAL	20151001	20160930	20181114	10001	01	1	N	N																										0	0	0	0	0	2580621	0	0	0	0	355707	374172	0	0	0	0	0	70423	0	0	0	0	0	0	0	327148	0	0	0	0	0	65650	69058	0	0	0	0	0	0	262237	10700	0	35246	0	49864	0	60961	0	0	0	93730	53325	0	71705	0	0	102510	0	0	0	0	4160	21400	0	0	0	0	0	5431	0	0	0	0	0	0	0	0	15467	30	0	2026	0	4101	0	5766	0	0	0	4208	2107	0	4380	0	0	1861442	0	1861442	70423	327148	2259013	637768	76980	0	76980	5431	0	82411	38085	0	0	0	140046	0	0
010103	PRINCETON BAPTIST MEDICAL CENTER	20160101	20161231	20190317	10001	13820	1	N	N																										0	0	0	0	0	66661371	0	0	0	0	0	0	109072	3236515	0	0	3182020	4795244	0	289590	0	3582731	11521799	0	1412857	10864063	454400	0	0	0	0	0	0	18550	480183	1810300	0	213546	899365	4753374	0	0	806660	0	0	2045253	672832	143023	819998	0	3830816	691109	3165587	529015	0	0	2614208	0	0	0	0	0	0	5927	109713	0	0	145191	133196	0	1958	0	34679	366832	0	27385	43644	191646	0	0	34709	0	0	133848	49511	13209	65600	0	124982	50205	75927	24485	0	0	65504060	3182020	62322040	20189364	13154546	95665950	18357032	2645625	145191	2500434	536665	0	3037099	807766	0	0	4600296	0	359488	2184
010104	GRANDVIEW MEDICAL CENTER	20160701	20170630	20181114	10001	13820	1	N	N																										0	0	0	0	0	84606490	0	0	0	0	0	0	0	0	0	0	2282540	359741	0	998616	0	9246550	0	0	0	15111085	448833	0	0	0	0	0	0	0	1529393	0	0	0	333883	10848447	0	0	1445209	0	0	1949675	0	2143046	0	0	4164763	715946	3144953	668649	0	0	3082336.5	0	0	0	0	0	0	0	0	0	0	87725.86	10057.77	0	4879.99	0	253048.31	0	0	0	10801	321145.81	0	0	57377.87	0	0	176696	0	203287	0	0	115153.66	39804.87	80437.79	36103.4	0	0	88699211	2282540	86416671	10604907	16640478	113662056	25414571	3462319.5	87725.86	3374593.64	267986.07	0	3642579.71	1040807.4	0	0	7624513	0	0	138958
010108	PRATTVILLE BAPTIST HOSPITAL	20160701	20170630	20190117	10001	33860	1	N	N																										0	0	0	0	0	16804232	0	0	0	0	0	0	0	0	0	0	0	2553896	91963	66958	0	1535754	0	0	0	3059902	0	0	0	0	0	0	0	0	339560	0	0	0	15994	1283969	1736018	469594	0	0	0	645781	0	723189	0	0	570044	70323	0	764579	0	0	618186.52	0	0	0	0	0	0	0	0	0	0	0	47978.5	477.35	394.19	0	45548	0	0	0	630	71573	40255	23642	0	0	0	30738	0	26437	0	0	12969	3226	0	26286	0	0	19909220	0	19909220	4248571	3399462	27557253	6279491	715616.52	0	715616.52	94398.04	0	810014.56	235756	0	1430448	0	0	0	23134
010109	PICKENS COUNTY MEDICAL CENTER	20151001	20160930	20181114	10001	46220	1	N	N																										0	0	0	0	0	6687872	0	147372	19831	0	1160938	139815	0	0	0	0	1057492	0	0	0	0	0	0	0	0	634801	161276	0	22475	3024	0	177052	21323	0	0	0	0	0	218458	805339	88500	0	98602	45336	165318	0	138403	0	0	0	115672	0	0	71491	23964	0	274519	0	1697	189	0	7444	9498	0	0	0	0	50243	0	0	0	0	0	0	0	0	9392	40333	468	0	6476	3551	16001	0	12939	0	0	0	3335	0	0	4177	1104	0	5328247	1057492	4270755	0	637825	4908580	1771083	256348	50243	206105	0	0	206105	97776	0	0	0	496830	0	-427
010110	BULLOCK COUNTY HOSPITAL	20160101	20161231	20190117	10001	01	1	N	N																										0	0	0	0	0	6563141	0	0	0	0	295130	109621	0	0	0	0	1999578	0	0	0	0	66459	0	0	0	413716	198917	0	0	0	0	29359	10905	0	10505	0	0	0	0	1111350	11500	0	139119	0	56623	0	137366	0	0	0	107339	0	0	101856	0	0	285677	0	0	0	0	3120	9340.63	0	0	0	0	83276.32	0	0	0	0	2573.56	0	0	0	0	46258.41	92.5	0	9689.55	0	6612.96	0	13737.1	0	0	0	2155.46	0	0	9657.28	0	0	6169890	1999578	4170312	66459	424221	4660992	1665153	273308.87	83276.32	190032.55	2573.56	0	192606.11	88203.26	0	0	0	98477	0	0
010112	BRYAN W WHITFIELD MEMORIAL HOSPITAL	20151001	20160930	20181114	10001	01	1	N	N																										0	0	0	0	0	10550858	0	195953	0	0	129249	0	0	0	0	0	2292097	29420	12000	0	0	0	0	0	0	1638913	407204	0	24167	0	0	10645	0	0	0	0	0	0	84063	1310357	150175	0	261135	68768	239515	0	265862	0	0	0	125798	118422	369315	186536	186301	0	564936	0	2080	0	0	1494	0	0	0	0	0	102309	944	480	0	0	0	0	0	0	4240	78851	718	0	18678	8774	28089	0	34316	0	0	0	4204	8718	13315	15648	7662	0	10375831	2292097	8083734	41420	1638913	9764067	3366247	562080	102309	459771	1424	0	461195	223213	0	0	0	792311	0	45846
010113	MOBILE INFIRMARY MEDICAL CENTER	20160401	20170331	20190117	10001	33660	1	N	N																										0	0	0	0	0	113271657	0	0	0	0	0	0	0	445991	0	0	7181417	720986	516090	419225	0	24369368	0	0	0	22037341	1498040	0	0	0	0	0	93034	0	5150803	0	0	0	0	7651793	1001278	0	3646789	0	0	5735028	0	1726238	0	0	1747319	1398775	0	447044	0	0	4327408	0	0	0	0	0	0	0	10650	0	0	298964	18436	3960	3324	0	618307	0	0	0	0	321562	9710	0	179589	0	0	271893	0	92342	0	0	42938	102225	0	19833	0	0	121288210	7181417	114106793	26025669	27188144	167320606	23354264	4690703	298964	4391739	644027	0	5035766	1040092	0	0	10626525	0	0	624979
010114	UAB MEDICAL WEST	20160101	20161231	20170623	10001	13820	1	N	N																										0	0	0	0	0	48967894	0	2161299	0	0	0	0	0	0	0	0	4390592	199379	0	0	0	0	0	0	0	9706565	1103787	0	497589	0	0	0	0	0	0	0	0	0	441428	6491262	125110	0	1066225	43088	875551	0	832414	0	262226	0	874997	0	1986068	2235255	0	0	1965625.37	0	26743.31	0	0	0	0	0	0	0	0	272601.37	3322.99	0	0	0	0	0	0	0	9539.25	208016.36	676.15	0	48785.3	4045	84165.31	0	73540.37	0	31572.25	0	28293	0	52167.51	92869	0	0	46931705	4390592	42541113	199379	9706565	52447057	15233624	1939558.21	272601.37	1666956.84	3322.99	0	1670279.83	633669.5	0	0	0	6651554	0	0
010118	VAUGHAN REGIONAL MEDICAL CENTER	20160701	20170630	20190117	10001	01	1	N	N																										0	0	0	0	0	25145800	0	0	0	0	245769	650056	0	0	0	0	3088389	21199	0	6000	0	0	0	0	0	4351850	306955	0	0	0	0	10848	161115	0	0	0	0	0	206529	2066771	881596	0	688448	0	580930	0	121673	0	425719	0	1613708	0	0	602267	14383	0	926215	0	0	0	0	2080	30891	0	0	0	0	58855	343	0	53	0	0	0	0	0	6517	82471	9114	0	34941	0	52033	0	9729	0	36046	0	49423	0	0	28111	411	0	25131571	3088389	22043182	27199	4351850	26422231	7202024	902358	58855	843503	396	0	843899	308796	0	0	2703039	0	0	68489
010120	MONROE COUNTY HOSPITAL	20151001	20160930	20181108	05901	01	1	N	N																										0	0	0	0	0	10415660	0	0	0	0	0	0	0	0	0	0	2000781	0	0	0	0	0	0	0	0	725110	172407	0	0	0	0	0	0	0	0	0	0	0	0	1699945	0	292545	0	0	0	266738	235242	0	0	0	227369	0	455018	415563	0	0	459633.38	0	0	0	0	0	0	0	0	0	0	77059.97	0	0	0	0	0	0	0	0	0	81831.81	0	13110.31	0	0	0	25342.75	20331.05	0	0	0	6661.25	0	11841.89	22267.75	0	0	10682398	2000781	8681617	0	725110	9406727	3592420	484976.13	77059.97	407916.16	0	0	407916.16	181386.81	0	0	0	0	0	0
010125	LAKELAND COMMUNITY HOSPITAL	20160101	20161231	20181114	10001	01	1	N	N																										0	0	0	0	0	6022277	0	0	0	0	0	0	0	0	0	0	955341	0	263742	907042	0	275487	0	0	0	1100880	207564	0	0	0	0	0	0	0	32519	0	0	0	21618	996741	104579	0	158879	0	176921	0	183251	0	0	0	352157	0	0	187652	0	0	264806	0	0	0	0	0	0	0	0	0	0	34308	0	2865	4861	0	12384	0	0	0	734	39168	658	0	7522	0	18216	0	12965	0	0	0	9773	0	0	10154	0	0	6126856	955341	5171515	1446271	1133399	7751185	2181798	265464	34308	231156	20110	0	251266	99190	0	0	666917	0	0	45000
010126	TROY REGIONAL MEDICAL CENTER	20160101	20161231	20181107	05901	01	1	N	N																										0	0	0	0	0	15454423	0	687439	0	0	0	0	0	0	0	0	3018835	390315	0	0	0	0	0	0	0	2163650	635990	0	126605	0	0	0	0	0	0	0	0	0	134556	1530637	107239	0	260361	19221	270399	0	81529	167	154522	0	783178	118901	196069	163930	0	0	493621	0	8029	0	0	0	0	0	0	0	0	54523	11065	0	0	0	0	0	0	0	4364	52023	856	0	12024	1726	24073	0	6143	5	11604	0	19829	6240	5887	12237	0	0	14874390	3018835	11855555	390315	2163650	14409520	3820709	486453	54523	431930	11065	0	442995	157011	0	0	0	1259207	0	85300
010128	JACKSON MEDICAL CENTER	20160101	20161231	20181114	10001	01	1	N	N																										0	0	0	0	0	5961972	0	0	0	0	0	0	0	0	0	0	2611449	159606	0	0	0	0	0	0	0	437454	340959	0	0	0	0	0	0	0	0	0	0	0	0	602447	68563	0	67400	0	115688	0	45370	3225	35648	0	66660	0	0	128650	0	0	218812	0	0	0	0	0	0	0	0	0	0	45952	2917	0	0	0	0	0	0	0	0	31095	350	0	5263	0	11668	0	5002	72	3930	0	1472	0	0	8561	0	0	6033760	2611449	3422311	159606	437454	4019371	1133651	219234	45952	173282	2917	0	176199	67413	0	0	0	331149	0	0
010129	NORTH BALDWIN INFIRMARY	20160401	20170331	20190117	10001	19300	1	N	N																										0	0	0	0	0	11052719	0	0	0	0	0	0	0	0	0	0	2499388	855900	0	0	0	2339357	0	0	0	1662674	485854	0	0	0	0	0	0	0	494462	0	0	0	0	567649	17076	0	282215	0	236305	0	0	114448	0	0	729130	102391	0	5555	225655	0	437764	0	0	0	0	0	0	0	0	0	0	86631	11808	0	0	0	56626	0	0	0	0	27980	161	0	15346	0	23896	0	0	5737	0	0	20526	8160	0	480	10108	0	11184243	2499388	8684855	3195257	2157136	14037248	2280424	443662	86631	357031	68434	0	425465	112394	0	0	1033048	0	0	62360
010130	ST. VINCENTS ST. CLAIR	20160701	20170630	20181114	10001	13820	1	N	N																										0	0	0	0	0	8849771	0	0	0	0	0	0	0	0	0	0	274716	79003	0	22000	0	3001301	0	0	0	2020350	64725	0	0	0	0	0	0	0	703375	0	0	0	0	515643	0	0	0	0	0	484594	0	792722	0	0	344057	0	0	29474	0	0	332852	0	0	0	0	0	0	0	0	0	0	17533	1201	0	176	0	69214	0	0	0	0	20111	0	0	0	0	0	24344	0	26376	0	0	8149	0	0	1872	0	0	10127087	274716	9852371	3102304	2723725	15678400	2166490	383572	17533	366039	70591	0	436630	80852	0	0	965941	0	0	22137
010131	CRESTWOOD MEDICAL CENTER	20160701	20170630	20181114	10001	26620	1	N	N																										0	0	0	0	0	55291120	0	0	0	0	0	0	0	0	0	0	184215	402362	0	133678	0	6000568	0	0	0	10041870	34578	0	0	0	0	0	0	0	1004288	0	0	0	299773	5095975	496651	0	712955	13954	1264532	60300	666873	0	325983	0	3207822	699753	1831854	1060513	0	0	2124402.61	0	0	0	0	0	0	0	0	0	0	7063	8135.46	0	991.3	0	169094.74	0	0	0	11725	198327.44	7591.1	0	27929	1484	106320	4966.04	43869.22	0	25056.78	0	84500.56	42429	50430	48663	0	0	55848071	184215	55663856	6536608	11046158	73246622	15736938	2136959.75	7063	2129896.75	178221.5	0	2308118.25	653291.14	0	0	4432994	0	0	55155
