PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
030112,01-JAN-21,31-DEC-21,As Submitted,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL    ,2905 WEST WARNER ROAD                   ,,CHANDLER                                ,AZ                                      ,85225                                   ,MARICOPA                                ,,,,,,,,,,24,8760,626,,1683,,104,,297,,786,,,,,,,
030113,01-OCT-20,30-SEP-21,As Submitted,USPHS HOSPITAL-WHITERIVER               ,200 W HOSPITAL DRIVE                    ,PO BOX 86                               ,WHITERIVER                              ,AZ                                      ,85941                                   ,NAVAJO                                  ,,,,75076,,,.12,,,40,14600,941,2587,4188,,699,,271,850,1300,,,,,,,
030114,01-OCT-20,30-SEP-21,As Submitted,NORTHWEST MEDICAL CENTER ORO VALLEY     ,1551 E TANGERINE ROAD                   ,,ORO VALLEY                              ,AZ                                      ,85755-                                  ,PIMA                                    ,,,,,,,,,,111,40515,6289,42,15576,,434.49,,1743,284,4135,,,,242,3,574,402
030117,01-DEC-20,30-NOV-21,As Submitted,VALLEY VIEW MEDICAL CENTER              ,5330 ARIZONA 95                         ,,FORT MOHAVE                             ,AZ                                      ,86426-                                  ,MOHAVE                                  ,,,,143266,,,.12,,,72,26280,1856,433,7181,,225.86,,442,,1535,565,,,,,,119
030130,01-JAN-21,31-DEC-21,As Submitted,BANNER IRONWOOD MEDICAL CENTER          ,37000 N GANTZEL ROAD                    ,,QUEEN CREEK                             ,AZ                                      ,85140                                   ,,,,,228583,,,.1029,,,89,32485,4379,4934,22353,,422.61,,741,2322,5756,,,,,,,
030131,01-JAN-21,31-DEC-21,As Submitted,OASIS HOSPITAL                          ,750 NORTH 40TH STREET                   ,,PHOENIX                                 ,AZ                                      ,85008                                   ,MARICOPA                                ,,,,,,,,,,64,23360,2188,,5281,,203,,1088,,2434,,,,,,,
030134,01-JAN-21,31-DEC-21,As Submitted,BANNER GOLDFIELD MEDICAL CENTER         ,2050 W SOUTHERN AVE                     ,,APACHE JUNCTION                         ,AZ                                      ,85120                                   ,PINAL                                   ,,,,44492,,,.0878,,,20,7300,806,572,3016,,91.91,,231,181,922,,,,,,,
030137,01-JAN-21,31-DEC-21,As Submitted,SANTA CRUZ VALLEY REGIONAL HOSPITAL     ,4455 I-19 FRONTAGE ROAD                 ,,GREEN VALLEY                            ,AZ                                      ,85614                                   ,PIMA                                    ,,,,,,,,,,49,17885,1364,364,3745,,194.27,,385,113,1002,,,,,,,
030146,29-OCT-20,31-DEC-20,Settled,HONORHEALTH SONORAN CROSSING MED CTR    ,33400 NORTH 32ND AVENUE                 ,,PHOENIX                                 ,AZ                                      ,85085                                   ,MARICOPA                                ,,,,8696,,,.0636,,,70,4480,173,179,899,,66.44,,60,60,287,,,,,,,
030147,17-NOV-20,31-DEC-20,As Submitted,BANNER OCOTILLO MEDICAL CENTER          ,1405 S ALMA SCHOOL RD.                  ,,CHANDLER                                ,AZ                                      ,85286                                   ,MARICOPA                                ,,,,6079,,,.0407,,,94,4230,232,188,1170,,346.49,,76,39,345,,,,,,,
030148,08-JAN-21,30-SEP-21,Amended,NORTHWEST MEDICAL CENTER SAHUARITA      ,16260 SOUTH RANCHO SAHUARITA BOULEVA    ,,SAHUARITA                               ,AZ                                      ,85629                                   ,PIMA                                    ,,,,6005,,,.0489,,,18,4788,225,69,674,,45.78,,69,25,221,,,,,,,
031301,01-JAN-21,31-DEC-21,As Submitted,BENSON HOSPITAL                         ,475 S. OCOTILLO                         ,,BENSON                                  ,AZ                                      ,85602-2990                              ,COCHISE                                 ,,,,,,,,,,22,8030,618,120,1580,,141.53,,63,16,211,,,,,,,
031305,01-OCT-20,30-SEP-21,As Submitted,HOPI HEALTH CENTER                      ,HIGHWAY 264                             ,400                                     ,POLACCA                                 ,AZ                                      ,86042                                   ,NAVAJO                                  ,,,,,,,,,,6,2190,184,200,546,,276,,65,88,210,,,,,,,
031307,01-OCT-20,30-SEP-21,As Submitted,PARKER INDIAN HEALTH CENTER             ,12033 AGENCY ROAD                       ,,PARKER                                  ,AZ                                      ,85344                                   ,LAPAZ                                   ,,,,,,,,,,20,7300,128,20,633,,276,,16,15,46,,,,,,,
031308,01-OCT-20,30-SEP-21,As Submitted,HU HU KAM MEMORIAL HOSPITAL             ,SEED FARM ROAD                          ,38                                      ,SACATON                                 ,AZ                                      ,85247                                   ,PINAL                                   ,,,,,,,,,,62,11350,416,562,1616,,2485,,105,79,437,,,,,,,
031309,01-OCT-20,30-SEP-21,As Submitted,SAGE MEMORIAL HOSPITAL                  ,HIGHWAY 264                             ,,GANADO                                  ,AZ                                      ,86505                                   ,APACHE                                  ,,,,,,,,,,25,9125,136,260,1215,,196.88,,49,80,251,,,,,,,
031311,01-OCT-20,30-SEP-21,As Submitted,WINSLOW MEMORIAL HOSPITAL               ,1501 N WILLIAMSON AVE                   ,,WINSLOW                                 ,AZ                                      ,86047-                                  ,NAVAJO                                  ,,,,,,,,,,25,9125,1027,1335,3326,,202.04,,251,378,870,,,,,,,
031313,01-OCT-20,30-SEP-21,As Submitted,CARONDELET HOLY CROSS HOSPITAL          ,1171 W TARGET RANGE ROAD                ,,NOGALES                                 ,AZ                                      ,85621-                                  ,SANTA CRUZ                              ,,,,,,,,,,25,9125,116,51,2761,,116.4,,47,23,1005,382,,,,,,
031315,01-JAN-21,31-DEC-21,As Submitted,WHITE MOUNTAIN REGIONAL HOSPITAL        ,118 SOUTH MOUNTAIN RD.                  ,,SPRINGERVILLE                           ,AZ                                      ,85938                                   ,APACHE                                  ,,,,,,,,,,21,7665,1801,223,3190,,123.2,,128,54,323,,,,,,,
031317,01-OCT-20,30-SEP-21,As Submitted,LA PAZ REGIONAL HOSPITAL                ,1200 MOJAVE RD.                         ,,PARKER                                  ,AZ                                      ,85344-                                  ,,,,,,,,,,,25,9125,1313,521,3118,,189.17,,262,109,646,,,,,,,
031319,28-SEP-21,31-DEC-21,As Submitted,MT. GRAHAM REGIONAL MEDICAL CENTER      ,1600 TWENTIETH AVENUE                   ,,SAFFORD                                 ,AZ                                      ,85548-                                  ,GRAHAM                                  ,,,,,,,,,,25,2375,191,397,1915,,385.2,,42,99,423,,,,,,,
032001,01-DEC-20,30-NOV-21,As Submitted,SSH - PHOENIX                           ,350 WEST THOMAS RD 3RD FLOOR            ,,PHOENIX                                 ,AZ                                      ,85013                                   ,MARICOPA                                ,,,,,,,,,,48,17520,4051,,15686,,218.54,,134,,529,111,,,,,,
033025,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,9630 E. SHEA BLVD.                      ,,SCOTTSDALE                              ,AZ                                      ,85260                                   ,MARICOPA                                ,,,,,,,,,,60,21900,7015,189,13066,,123.69,,614,15,1082,84,,,,,,
033028,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION INST    ,2650 NORTH WYATT DRIVE                  ,,TUCSON                                  ,AZ                                      ,85712                                   ,PIMA                                    ,,,,,,,,,,80,29200,9667,193,21326,,185.92,,797,13,1638,236,,,,,,
033029,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,1921 WEST HOSPITAL DRIVE                ,,TUCSON                                  ,AZ                                      ,85704                                   ,PIMA                                    ,,,,,,,,,,60,21900,6228,204,12758,,117.49,,495,12,983,172,,,,,,
033034,01-JAN-21,31-DEC-21,As Submitted,YUMA REHABILITATION HOSPITAL  AN AFF    ,901 WEST 24TH STREET                    ,,YUMA                                    ,AZ                                      ,85364                                   ,YUMA                                    ,,,,,,,,,,51,18615,8575,48,11507,,108.5,,749,4,998,76,,,,,,
033038,01-JAN-21,31-DEC-21,As Submitted,SCOTTSDALE HRH                          ,8850 EAST PIMA CENTER PARKWAY           ,,SCOTTSDALE                              ,AZ                                      ,85258-4619                              ,MARICOPA                                ,,,,,,,,,,50,18250,6911,79,16473,1.5,162.69,,557,5,1241,117,,,,,,
033039,01-JAN-21,31-DEC-21,As Submitted,COBALT REHAB HOSPITAL SURPRISE          ,13060 WEST BELL ROAD                    ,,SURPRISE                                ,AZ                                      ,85378                                   ,,,,,,,,,,,40,14600,3870,,7510,,52.5,,339,,648,83,,,,,,
033040,01-JAN-21,31-DEC-21,As Submitted,DIGNITY HEALTH EAST VALLEY REHAB HOS    ,1515 WEST CHANDLER BOULEVARD            ,,CHANDLER                                ,AZ                                      ,85224                                   ,MARICOPA                                ,,,,,,,,,,50,18250,10893,31,17208,,149.8,,923,2,1464,81,,,,,,
034004,01-JAN-21,31-DEC-21,As Submitted,BANNER BEHAVIORAL HEALTH HOSPITAL       ,7575 EAST EARLL DRIVE                   ,,SCOTTSDALE                              ,AZ                                      ,85251                                   ,MARICOPA                                ,,,,,,,,,,156,56940,1441,20202,41149,.83,328.1,,197,3232,6662,,,,,,,
034022,01-JAN-21,31-DEC-21,As Submitted,ACADIA SONORA BEHAVIORAL HOSPITAL       ,6050 CORONA ROAD                        ,,TUSCON                                  ,AZ                                      ,85704                                   ,PIMA                                    ,,,,,,,,,,140,51100,2223,,43661,,253.17,,189,,4087,,,,,,,
034023,01-OCT-20,30-SEP-21,Settled,THE GUIDANCE CENTER  INC.               ,2187 NORTH VICKEY STREET                ,,FLAGSTAFF                               ,AZ                                      ,86004                                   ,COCONINO                                ,,,,,,,,,,16,5840,497,1357,3773,,221,,51,162,530,,,,,,,
034024,01-JAN-21,31-DEC-21,As Submitted,AURORA BHS OF ARIZONA                   ,6015 WEST PERIOA AVENUE                 ,,GLENDALE                                ,AZ                                      ,85302-1213                              ,MARICOPA                                ,,,,,,,,,,100,36500,1414,668,30853,,207.72,,140,90,3893,,,,,,,
034026,01-JAN-21,31-DEC-21,As Submitted,UBH OF PHOENIX  LLC DBA VALLEY HSP      ,3550 E. PINCHOT AVE                     ,,PHOENIX                                 ,AZ                                      ,85018                                   ,MARICOPA                                ,,,,,,,,,,122,44652,3747,,38204,,235.1,,261,,4830,3445,,,,,,
034028,01-JAN-21,31-DEC-21,As Submitted,AURORA BEHAVIORAL  HEALTHCARE-TEMPE     ,6350 SOUTH MAPLE AVENUE                 ,,TEMPE                                   ,AZ                                      ,85283                                   ,MARICOPA                                ,,,,,,,,,,138,50370,1143,1732,38606,,286.6,,122,200,4400,,,,,,,
034029,01-JAN-21,31-DEC-21,As Submitted,OASIS BEHAVIORAL HEALTH                 ,2190 N. GRACE BLVD                      ,,CHANDLER                                ,AZ                                      ,85225                                   ,MARICOPA                                ,,,,,,,,,,158,57670,586,3388,52220,,249.71,,80,302,3522,1748,,,,,,
040002,01-JAN-21,31-DEC-21,As Submitted,JOHNSON REGIONAL MEDICAL CENTER         ,1100 POPLAR                             ,,CLARKSVILLE                             ,AR                                      ,72830-                                  ,JOHNSON                                 ,,,,114015,,,.1912,,,59,21535,1390,915,5229,,277.18,,333,280,1470,,,,,,315,95
040004,01-JAN-21,31-DEC-21,As Submitted,WASHINGTON REGIONAL MEDICAL CENTER      ,3215 N. NORTH HILLS BLVD                ,,FAYETTEVILLE                            ,AR                                      ,72703-                                  ,WASHINGTON                              ,1222751,,,1184015,,,.0961,483401,207142,377,131445,20455,6323,76535,19.32,1798.45,,4242,1533,15292,,,,,,,
