PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
011302,01-OCT-18,30-SEP-19,As Submitted,RED BAY HOSPITAL                        ,211 HOSPITAL ROAD                       ,490                                     ,RED BAY                                 ,AL                                      ,35582-                                  ,FRANKLIN                                ,,,,,,,,,,25,9125,1800,95,2431,,77.47,,249,37,393,,,,,,,
011304,01-JAN-19,31-DEC-19,Settled,CHOCTAW GENERAL HOSPITAL                ,401 VANITY FAIR LANE                    ,618                                     ,BUTLER                                  ,AL                                      ,36904                                   ,BUTLER                                  ,,,,,,,,,,25,9125,1412,17,2014,,73.53,,42,4,78,,,,,,,
011305,01-JUL-19,30-JUN-20,As Submitted,ST. VINCENTS BLOUNT                     ,150 GILBREATH DRIVE                     ,1000                                    ,ONEONTA                                 ,AL                                      ,35121-                                  ,BLOUNT                                  ,,,,,,,,,,25,9150,1440,128,4136,,110,,166,59,575,,,,,,,
011306,09-JAN-19,30-JUN-19,Settled,TANNER MEDICAL CENTER ALABAMA  INC.     ,1032 MAIN STREET SOUTH                  ,,WEDOWEE                                 ,AL                                      ,36278                                   ,,,,,,,,,,,15,2595,356,13,581,,42.03,,53,7,120,,,,,,,
011306,01-JUL-19,30-JUN-20,Settled,TANNER MEDICAL CENTER ALABAMA  INC.     ,1032 MAIN STREET SOUTH                  ,,WEDOWEE                                 ,AL                                      ,36278                                   ,,,,,,,,,,,15,5490,526,,1280,,63.9,,67,,218,,,,,,,
012006,01-APR-19,31-MAR-20,Settled,INFIRMARY LTAC HOSPITAL                 ,5 MOBILE INFIRMARY CIRCLE               ,2144                                    ,MOBILE                                  ,AL                                      ,36607                                   ,MOBILE                                  ,,,,,,,,,,22,8030,3968,,7973,,67,,154,,321,,,,,,,
012007,01-SEP-19,31-AUG-20,As Submitted,NOLAND HOSPITAL MONTGOMERY II           ,1725 PINE STREET 5TH FLOOR              ,,MONTGOMERY                              ,AL                                      ,36106                                   ,MONTGOMERY                              ,,,,,,,,,,65,23790,2492,,5935,,42.4,,94,,208,,,,,,,
012008,01-SEP-19,31-AUG-20,Settled,SSH - BIRMINGHAM                        ,2010 BROOKWOOD MEDICAL CENTER DRIVE     ,3RD FLOOR                               ,BIRMINGHAM                              ,AL                                      ,35213                                   ,JEFFERSON                               ,,,,,,,,,,38,13908,4718,,11523,,90.29,,162,,352,,,,,,,
012009,01-SEP-19,31-AUG-20,As Submitted,NOLAND HOSPITAL BIRMINGHAM II           ,50 MEDICAL PARK EAST  8TH FLOOR         ,,BIRMINGHAM                              ,AL                                      ,35235                                   ,JEFFERSON                               ,,,,,,,,,,45,16470,3978,,6949,,44.4,,169,,283,,,,,,,
012010,01-SEP-19,31-AUG-20,As Submitted,NOLAND HOSPITAL DOTHAN II               ,1180 ROSS CLARK CIRCLE 4TH FLOOR        ,,DOTHAN                                  ,AL                                      ,36301                                   ,HOUSTON                                 ,,,,,,,,,,38,13908,5208,,8067,,54.5,,214,,301,,,,,,,
012011,01-SEP-19,31-AUG-20,As Submitted,NOLAND HOSPITAL ANNISTON II             ,400 E. 10TH STREET 4TH FLOOR            ,,ANNISTON                                ,AL                                      ,36207-4716                              ,CALHOUN                                 ,,,,,,,,,,38,13908,5207,,7067,,44.4,,221,,295,,,,,,,
012012,01-SEP-19,31-AUG-20,As Submitted,NOLAND HOSPITAL TUSCALOOSA II           ,809 UNIVERSITY BLVD E. 4TH FLOOR        ,,TUSCALOOSA                              ,AL                                      ,35402-0284                              ,TUSCALOOSA                              ,,,,,,,,,,32,11712,4287,,6503,,43.5,,174,,251,,,,,,,
012014,01-MAY-19,30-APR-20,Settled,NORTH ALABAMA SPECIALTY HOSPITAL        ,700 WEST MARKET STREET 2ND FLOOR        ,,ATHENS                                  ,AL                                      ,35611                                   ,LIMESTONE COUNTY                        ,,,,,,,,,,31,11346,2981,,4886,,45,,118,,187,,,,,,,
013025,01-JAN-19,31-DEC-19,Amended,ENCOMPASS HEALTH LAKESHORE REHABILIT    ,3800 RIDGEWAY DRIVE                     ,,BIRMINGHAM                              ,AL                                      ,35209                                   ,JEFFERSON                               ,,,,,,,,,,100,36500,17061,1186,31634,,292.51,,1465,98,2684,19,,,,,,
013028,01-JAN-19,31-DEC-19,Amended,ENCOMPASS HEALTH REHABILITATION HOSP    ,4465 NARROW LANE ROAD                   ,,MONTGOMERY                              ,AL                                      ,36116                                   ,MONTGOMERY                              ,,,,,,,,,,70,25550,13715,,23820,,208.59,,1172,,1982,21,,,,,,
013029,01-JUN-19,31-MAY-20,Amended,ENCOMPASS HEALTH REHABILITATION HOSP    ,107 GOVERNERS DRIVE SW                  ,,HUNTSVILLE                              ,AL                                      ,35801                                   ,MADISON                                 ,,,,,,,,,,70,25620,13360,,24063,,193.34,,1046,,1821,17,,,,,,
013030,01-JAN-19,31-DEC-19,Amended,ENCOMPASS HEALTH REHABILITATION HOSP    ,1736 EAST MAIN STREET                   ,,DOTHAN                                  ,AL                                      ,36301                                   ,HOUSTON                                 ,,,,,,,,,,51,18615,13553,,18230,,156.61,,1188,,1602,9,,,,,,
013031,01-JUL-19,30-JUN-20,Amended,ENCOMPASS HEALTH REHABILITATION HOSP    ,900 OAK MOUNTAIN COMMONS LANE           ,,PELHAM                                  ,AL                                      ,35124                                   ,SHELBY                                  ,,,,,,,,,,34,12444,5951,,10418,,82.66,,522,,920,2,,,,,,
013032,01-JAN-19,31-DEC-19,Amended,ENCOMPASS HEALTH REHABILITATION HOSP    ,801 GOODYEAR AVENUE                     ,,GADSDEN                                 ,AL                                      ,35903                                   ,ETOWAH                                  ,,,,,,,,,,44,16060,9692,,14342,,132.05,,808,,1194,7,,,,,,
013033,01-JUN-19,31-MAY-20,As Submitted,REGIONAL REHABILITATION HOSPITAL        ,3715 US HIGHWAY 431 N                   ,,PHENIX CITY                             ,AL                                      ,36867                                   ,RUSSELL                                 ,,,,,,,,,,58,21228,14591,,19967,,171.61,,1183,,1606,8,,,,,,
013300,01-JAN-19,31-DEC-19,As Submitted,THE CHILDRENS HOSPITAL OF ALABAMA       ,1600 7TH AVENUE SOUTH                   ,,BIRMINGHAM                              ,AL                                      ,35233                                   ,JEFFERSON                               ,,,,,,,,,4729,341,124465,391,61690,93730,136.31,4376,21.1,53,10164,15130,,,,,,,
013301,01-OCT-18,30-SEP-19,Settled,USA CHILDRENS AND WOMENS HOSPITAL       ,1700 CENTER STREET                      ,,MOBILE                                  ,AL                                      ,36604                                   ,MOBILE                                  ,,,,,,,,,26698,248,90520,201,46329,61712,64.79,1009.35,,76,6960,9870,,,,,,,
014000,01-JUL-19,30-JUN-20,Settled,HILL CREST HOSPITAL                     ,6869 FIFTH AVENUE SOUTH                 ,,BIRMINGHAM                              ,AL                                      ,35212                                   ,,,,,,,,,,,78,28548,248,,23163,,202.32,,12,,739,,,,,,,
014006,01-JAN-19,31-DEC-19,Settled,MOUNTAIN VIEW HOSPITAL                  ,3001 SCENIC HIGHWAY                     ,,GADSDEN                                 ,AL                                      ,35901                                   ,ETOWAH                                  ,,,,,,,,,,68,24820,353,5059,7892,,148.32,,48,365,786,,,,,,,
014007,01-JUL-19,30-JUN-20,Settled,BRYCE HOSPITAL                          ,1651 RUBY TYLER PARKWAY                 ,,TUSCALOOSA                              ,AL                                      ,35404-2990                              ,TUSCALOOSA                              ,,,,,,,,,,98,35868,162,,34401,,597.47,,3,,79,,,,,,,
014012,01-OCT-18,30-SEP-19,Settled,MARY S HARPER GERIATRIC PSYCH CEN       ,201 UNIVERSITY BOULEVARD                ,21231                                   ,TUSCALOOSA                              ,AL                                      ,35402-                                  ,TUSCALOOSA                              ,,,,,,,,,,126,45990,1481,13540,33750,,299.29,,47,75,140,,,,,,,
014013,01-JUL-19,30-JUN-20,Settled,LAUREL OAKS BEHAVIORAL HEALTH CENTER    ,700 EAST COTTONWOOD RD                  ,,DOTHAN                                  ,AL                                      ,36301-3644                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014014,01-OCT-18,30-SEP-19,Settled,BAYPOINTE BEHAVIORAL HEALTH             ,5800 SOUTHLAND DRIVE                    ,,MOBILE                                  ,AL                                      ,36693-3313                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014015,01-JAN-19,31-DEC-19,Settled,BEACON CHILDRENS HOSPITAL               ,150 HOSPITAL DRIVE                      ,,LUVERNE                                 ,AL                                      ,36049-7329                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014016,01-JUL-19,30-JUN-20,Settled,USA HEALTHCARE PSYCH SERVICES LLC       ,1910 CHEROKEE AVE                       ,,CULLMAN                                 ,AL                                      ,35056                                   ,CULLMAN                                 ,,,,,,,,,,40,11840,2454,,3825,,49,,194,,383,,,,,,,
014017,01-OCT-18,30-SEP-19,Settled,EASTPOINTE HOSPITAL                     ,7400 ROPER LANE                         ,,DAPHNE                                  ,AL                                      ,36526                                   ,BALDWIN                                 ,,,,,,,,,,66,24090,1475,,14271,,103,,97,,780,,,,,,,
014018,01-JAN-19,31-DEC-19,Settled,BEHAVIORAL HEALTH CENTERS               ,5315 MILLENNIUM DRIVE NORTWEST          ,,HUBTSVILLE                              ,AL                                      ,35806                                   ,MADISON                                 ,,,,,,,,,,16,5840,1932,,2478,,32.03,,101,,135,,,,,,,
020001,01-JAN-19,31-DEC-19,As Submitted,PROVIDENCE ALASKA MEDICAL CENTER        ,3200 PROVIDENCE DRIVE                   ,196604                                  ,ANCHORAGE                               ,AK                                      ,99519-6604                              ,,1971763,,,4663526,,,.2745,554589,244484,391,142525,31937,36402,106568,30.34,2527.99,,4646,4352,15299,9,,,,35,,191
020006,01-JAN-19,31-DEC-19,Amended,MAT-SU REGIONAL MED CTR                 ,2500 S. WOODWORTH LOOP                  ,1687                                    ,PALMER                                  ,AK                                      ,99645-                                  ,,,,,589070,,,.12,,,109,39785,8365,5406,17538,,592.9,,1552,1267,4489,,,,,,,
020008,01-JUL-19,30-JUN-20,As Submitted,BARTLETT REGIONAL HOSPITAL              ,3260 HOSPITAL DRIVE                     ,,JUNEAU                                  ,AK                                      ,99801-                                  ,JUNEAU BOROUGH                          ,,,,,,,.12,,,45,16470,2501,1891,6377,,504.78,,524,476,1619,,,,198,,358,
020012,01-JAN-19,31-DEC-19,As Submitted,FAIRBANKS MEMORIAL                      ,1650 COWLES ST                          ,,FAIRBANKS                               ,AK                                      ,99701                                   ,NORTH STAR BOROUGH                      ,,,,884570,,,.2831,,,122,44530,5177,6574,18607,,1149.47,,111,1316,4148,,,,,,,
020017,01-JAN-19,31-DEC-19,As Submitted,ALASKA REGIONAL HOSPITAL                ,2801 DEBAR ROAD                         ,,ANCHORAGE                               ,AK                                      ,99508                                   ,MUNICIPALITY OF ANCHORAGE               ,,,,1957996,,,.1804,,,168,55994,17592,9738,40953,,713,,2839,1716,7387,1716,,,,22,,217
020018,01-OCT-18,30-SEP-19,As Submitted,YK DELTA REGIONAL HOSPITAL              ,SUTE 3000                               ,287                                     ,BETHEL                                  ,AK                                      ,99559                                   ,BETHEL                                  ,,,,75145,,,.12,,,34,12410,1134,3033,4830,,3348,,248,1186,1599,,,,,,,
